,subject,spos_bins,repeats,recalled,adj_rec
1318,MTK00318,5.0,1.0,0.9444444444444445,0.2955148619957536
1319,MTK00318,6.0,1.0,0.8333333333333333,0.28550576281468
1320,MTK00318,7.0,1.0,1.0,0.36012031139419665
1321,MTK00318,8.0,1.0,0.6666666666666666,0.42178116469517746
1322,MTK00318,9.0,1.0,0.9,0.6139217470427661
1323,MTK00319,1.0,1.0,0.75,0.38528586593873215
1324,MTK00319,2.0,1.0,0.5,0.31284866697488056
1325,MTK00319,3.0,1.0,0.19444444444444442,0.2832625619249823
1326,MTK00319,4.0,1.0,0.06666666666666667,0.27217799009200283
1327,MTK00319,5.0,1.0,0.611111111111111,0.29551486199575366
1328,MTK00319,6.0,1.0,0.25,0.28550576281468
1329,MTK00319,7.0,1.0,0.75,0.3601203113941967
1330,MTK00319,8.0,1.0,0.3333333333333333,0.42178116469517746
1331,MTK00319,9.0,1.0,1.0,0.6139217470427661
1332,MTK00320,1.0,1.0,0.6666666666666666,0.38528586593873215
1333,MTK00320,2.0,1.0,0.25,0.31284866697488056
1334,MTK00320,3.0,1.0,0.1111111111111111,0.2832625619249823
1335,MTK00320,4.0,1.0,0.24444444444444446,0.27217799009200283
1336,MTK00320,5.0,1.0,0.8333333333333334,0.2955148619957536
1337,MTK00320,6.0,1.0,0.5,0.28550576281468
1338,MTK00320,7.0,1.0,0.0,0.3601203113941967
1339,MTK00320,8.0,1.0,0.6,0.42178116469517746
1340,MTK00320,9.0,1.0,0.9333333333333332,0.6139217470427661
1341,MTK00322,1.0,1.0,0.1111111111111111,0.38528586593873215
1342,MTK00322,2.0,1.0,0.25,0.31284866697488056
1343,MTK00322,3.0,1.0,0.6666666666666666,0.2832625619249823
1344,MTK00322,4.0,1.0,0.27777777777777773,0.27217799009200283
1345,MTK00322,5.0,1.0,0.0,0.29551486199575366
1346,MTK00322,6.0,1.0,0.0,0.28550576281468
1347,MTK00322,7.0,1.0,0.0,0.3601203113941967
1348,MTK00322,8.0,1.0,0.0,0.42178116469517746
1349,MTK00322,9.0,1.0,0.0,0.6139217470427661
1350,MTK00323,1.0,1.0,0.6444444444444444,0.38528586593873215
1351,MTK00323,2.0,1.0,0.3333333333333333,0.31284866697488056
1352,MTK00323,3.0,1.0,0.5,0.2832625619249823
1353,MTK00323,4.0,1.0,0.0,0.27217799009200283
1354,MTK00323,5.0,1.0,0.0,0.29551486199575366
1355,MTK00323,6.0,1.0,0.0,0.28550576281468
1356,MTK00323,7.0,1.0,0.3333333333333333,0.3601203113941967
1357,MTK00323,8.0,1.0,0.0,0.42178116469517746
1358,MTK00323,9.0,1.0,0.2222222222222222,0.6139217470427661
1359,MTK00324,1.0,1.0,0.375,0.38528586593873215
1360,MTK00324,2.0,1.0,0.1,0.31284866697488056
1361,MTK00324,3.0,1.0,0.25,0.2832625619249823
1362,MTK00324,4.0,1.0,0.0,0.27217799009200283
1363,MTK00324,5.0,1.0,0.24444444444444446,0.29551486199575366
1364,MTK00324,6.0,1.0,0.2222222222222222,0.28550576281468
1365,MTK00324,7.0,1.0,0.0,0.3601203113941967
1366,MTK00324,8.0,1.0,0.3333333333333333,0.42178116469517746
1367,MTK00324,9.0,1.0,0.25,0.6139217470427661
1368,MTK00325,1.0,1.0,0.08333333333333333,0.38528586593873215
1369,MTK00325,2.0,1.0,0.25,0.31284866697488056
1370,MTK00325,3.0,1.0,0.1111111111111111,0.2832625619249823
1371,MTK00325,4.0,1.0,0.0,0.27217799009200283
1372,MTK00325,5.0,1.0,0.6333333333333333,0.29551486199575366
1373,MTK00325,6.0,1.0,0.13333333333333333,0.28550576281468
1374,MTK00325,7.0,1.0,0.1111111111111111,0.3601203113941967
1375,MTK00325,8.0,1.0,0.2333333333333333,0.42178116469517746
1376,MTK00325,9.0,1.0,0.38888888888888884,0.6139217470427661
1377,MTK00326,1.0,1.0,0.4166666666666667,0.38528586593873215
1378,MTK00326,2.0,1.0,0.75,0.31284866697488056
1379,MTK00326,3.0,1.0,0.39999999999999997,0.2832625619249823
1380,MTK00326,4.0,1.0,0.25,0.27217799009200283
1381,MTK00326,5.0,1.0,0.5555555555555555,0.29551486199575366
1382,MTK00326,6.0,1.0,0.8333333333333334,0.28550576281468
1383,MTK00326,7.0,1.0,0.7777777777777777,0.3601203113941967
1384,MTK00326,8.0,1.0,0.4444444444444444,0.42178116469517746
1385,MTK00326,9.0,1.0,0.5,0.6139217470427661
1386,MTK00327,1.0,1.0,0.0,0.38528586593873215
1387,MTK00327,2.0,1.0,0.0,0.31284866697488056
1388,MTK00327,3.0,1.0,0.3333333333333333,0.2832625619249823
1389,MTK00327,4.0,1.0,0.16666666666666666,0.27217799009200283
1390,MTK00327,5.0,1.0,0.0,0.29551486199575366
1391,MTK00327,6.0,1.0,0.25,0.28550576281468
1392,MTK00327,7.0,1.0,0.20000000000000004,0.3601203113941967
1393,MTK00327,8.0,1.0,0.25,0.42178116469517746
1394,MTK00327,9.0,1.0,0.5833333333333333,0.6139217470427661
1395,MTK00328,1.0,1.0,0.4583333333333333,0.38528586593873215
1396,MTK00328,2.0,1.0,0.16666666666666666,0.31284866697488056
1397,MTK00328,3.0,1.0,0.1111111111111111,0.2832625619249823
1398,MTK00328,4.0,1.0,0.3333333333333333,0.27217799009200283
1399,MTK00328,5.0,1.0,0.25,0.29551486199575366
1400,MTK00328,6.0,1.0,0.3333333333333333,0.28550576281468
1401,MTK00328,7.0,1.0,0.16666666666666666,0.3601203113941967
1402,MTK00328,8.0,1.0,0.75,0.42178116469517746
1403,MTK00328,9.0,1.0,0.8222222222222223,0.6139217470427661
1404,MTK00330,1.0,1.0,0.38888888888888884,0.38528586593873215
1405,MTK00330,2.0,1.0,0.75,0.31284866697488056
1406,MTK00330,3.0,1.0,0.5833333333333334,0.2832625619249823
1407,MTK00330,4.0,1.0,0.1111111111111111,0.27217799009200283
1408,MTK00330,5.0,1.0,0.38888888888888884,0.29551486199575366
1409,MTK00330,6.0,1.0,0.27777777777777773,0.28550576281468
1410,MTK00330,7.0,1.0,0.5,0.3601203113941967
1411,MTK00330,8.0,1.0,0.8333333333333334,0.42178116469517746
1412,MTK00330,9.0,1.0,0.5,0.6139217470427661
1413,MTK00331,1.0,1.0,0.2,0.38528586593873215
1414,MTK00331,2.0,1.0,0.0,0.31284866697488056
1415,MTK00331,3.0,1.0,0.13888888888888887,0.2832625619249823
1416,MTK00331,4.0,1.0,0.3333333333333333,0.27217799009200283
1417,MTK00331,5.0,1.0,0.3333333333333333,0.29551486199575366
1418,MTK00331,6.0,1.0,0.5,0.28550576281468
1419,MTK00331,7.0,1.0,0.27777777777777773,0.3601203113941967
1420,MTK00331,8.0,1.0,0.3333333333333333,0.42178116469517746
1421,MTK00331,9.0,1.0,0.7777777777777777,0.6139217470427661
1422,MTK00332,1.0,1.0,1.0,0.38528586593873215
1423,MTK00332,2.0,1.0,1.0,0.31284866697488056
1424,MTK00332,3.0,1.0,0.47222222222222215,0.2832625619249823
1425,MTK00332,4.0,1.0,0.8666666666666667,0.27217799009200283
1426,MTK00332,5.0,1.0,0.9444444444444445,0.2955148619957536
1427,MTK00332,6.0,1.0,0.8333333333333333,0.28550576281468
1428,MTK00332,7.0,1.0,1.0,0.36012031139419665
1429,MTK00332,8.0,1.0,0.6666666666666666,0.42178116469517746
1430,MTK00332,9.0,1.0,0.9,0.6139217470427661
1431,MTK00333,1.0,1.0,0.38888888888888884,0.38528586593873215
1432,MTK00333,2.0,1.0,0.25,0.31284866697488056
1433,MTK00333,3.0,1.0,0.4444444444444444,0.2832625619249823
1434,MTK00333,4.0,1.0,0.0,0.27217799009200283
1435,MTK00333,5.0,1.0,0.3333333333333333,0.29551486199575366
1436,MTK00333,6.0,1.0,0.3333333333333333,0.28550576281468
1437,MTK00333,7.0,1.0,0.5,0.3601203113941967
1438,MTK00333,8.0,1.0,0.16666666666666666,0.42178116469517746
1439,MTK00333,9.0,1.0,0.75,0.6139217470427661
1440,MTK00335,1.0,1.0,0.29166666666666663,0.38528586593873215
1441,MTK00335,2.0,1.0,0.0,0.31284866697488056
1442,MTK00335,3.0,1.0,0.0,0.2832625619249823
1443,MTK00335,4.0,1.0,0.0,0.27217799009200283
1444,MTK00335,5.0,1.0,0.3333333333333333,0.29551486199575366
1445,MTK00335,6.0,1.0,0.38888888888888884,0.28550576281468
1446,MTK00335,7.0,1.0,0.3333333333333333,0.3601203113941967
1447,MTK00335,8.0,1.0,0.3333333333333333,0.42178116469517746
1448,MTK00335,9.0,1.0,0.8333333333333333,0.6139217470427661
1449,MTK00336,1.0,1.0,0.0,0.38528586593873215
1450,MTK00336,2.0,1.0,0.0,0.31284866697488056
1451,MTK00336,3.0,1.0,0.39999999999999997,0.2832625619249823
1452,MTK00336,4.0,1.0,0.16666666666666666,0.27217799009200283
1453,MTK00336,5.0,1.0,0.125,0.29551486199575366
1454,MTK00336,6.0,1.0,0.16666666666666666,0.28550576281468
1455,MTK00336,7.0,1.0,0.2222222222222222,0.3601203113941967
1456,MTK00336,8.0,1.0,0.1111111111111111,0.42178116469517746
1457,MTK00336,9.0,1.0,0.4666666666666666,0.6139217470427661
1458,MTK00337,1.0,1.0,0.4444444444444444,0.38528586593873215
1459,MTK00337,2.0,1.0,0.375,0.31284866697488056
1460,MTK00337,3.0,1.0,0.16666666666666666,0.2832625619249823
1461,MTK00337,4.0,1.0,0.16666666666666666,0.27217799009200283
1462,MTK00337,5.0,1.0,0.0,0.29551486199575366
1463,MTK00337,6.0,1.0,0.27777777777777773,0.28550576281468
1464,MTK00337,7.0,1.0,0.16666666666666666,0.3601203113941967
1465,MTK00337,8.0,1.0,0.08333333333333333,0.42178116469517746
1466,MTK00337,9.0,1.0,0.16666666666666666,0.6139217470427661
1467,MTK00338,1.0,1.0,0.08333333333333333,0.38528586593873215
1468,MTK00338,2.0,1.0,0.0,0.31284866697488056
1469,MTK00338,3.0,1.0,0.0,0.2832625619249823
1470,MTK00338,4.0,1.0,0.41666666666666663,0.27217799009200283
1471,MTK00338,5.0,1.0,0.16666666666666666,0.29551486199575366
1472,MTK00338,6.0,1.0,0.1,0.28550576281468
1473,MTK00338,7.0,1.0,0.25,0.3601203113941967
1474,MTK00338,8.0,1.0,0.3333333333333333,0.42178116469517746
1475,MTK00338,9.0,1.0,0.7777777777777777,0.6139217470427661
1476,MTK00339,1.0,1.0,0.0,0.38528586593873215
1477,MTK00339,2.0,1.0,0.0,0.31284866697488056
1478,MTK00339,3.0,1.0,0.27777777777777773,0.2832625619249823
1479,MTK00339,4.0,1.0,0.08333333333333333,0.27217799009200283
1480,MTK00339,5.0,1.0,0.1111111111111111,0.29551486199575366
1481,MTK00339,6.0,1.0,0.08333333333333333,0.28550576281468
1482,MTK00339,7.0,1.0,0.0,0.3601203113941967
1483,MTK00339,8.0,1.0,0.3333333333333333,0.42178116469517746
1484,MTK00339,9.0,1.0,0.4857142857142857,0.6139217470427661
1485,MTK00340,1.0,1.0,0.5833333333333334,0.38528586593873215
1486,MTK00340,2.0,1.0,0.5,0.31284866697488056
1487,MTK00340,3.0,1.0,0.1,0.2832625619249823
1488,MTK00340,4.0,1.0,0.0,0.27217799009200283
1489,MTK00340,5.0,1.0,0.41666666666666663,0.29551486199575366
1490,MTK00340,6.0,1.0,0.0,0.28550576281468
1491,MTK00340,7.0,1.0,0.45,0.3601203113941967
1492,MTK00340,8.0,1.0,0.5555555555555555,0.42178116469517746
1493,MTK00340,9.0,1.0,0.4666666666666666,0.6139217470427661
1494,MTK00342,1.0,1.0,0.6666666666666666,0.38528586593873215
1495,MTK00342,2.0,1.0,0.75,0.31284866697488056
1496,MTK00342,3.0,1.0,1.0,0.2832625619249822
1497,MTK00342,4.0,1.0,0.75,0.27217799009200283
1498,MTK00342,5.0,1.0,0.5555555555555555,0.29551486199575366
1499,MTK00342,6.0,1.0,0.5,0.28550576281468
1500,MTK00342,7.0,1.0,0.8888888888888888,0.36012031139419665
1501,MTK00342,8.0,1.0,0.9333333333333332,0.42178116469517746
1502,MTK00342,9.0,1.0,0.5,0.6139217470427661
1503,MTK00343,1.0,1.0,0.0,0.38528586593873215
1504,MTK00343,2.0,1.0,0.5,0.31284866697488056
1505,MTK00343,3.0,1.0,0.0,0.2832625619249823
1506,MTK00343,4.0,1.0,0.16666666666666666,0.27217799009200283
1507,MTK00343,5.0,1.0,0.0,0.29551486199575366
1508,MTK00343,6.0,1.0,0.0,0.28550576281468
1509,MTK00343,7.0,1.0,0.08333333333333333,0.3601203113941967
1510,MTK00343,8.0,1.0,0.2222222222222222,0.42178116469517746
1511,MTK00343,9.0,1.0,0.75,0.6139217470427661
1512,MTK00344,1.0,1.0,0.0,0.38528586593873215
1513,MTK00344,2.0,1.0,0.3333333333333333,0.31284866697488056
1514,MTK00344,3.0,1.0,0.0,0.2832625619249823
1515,MTK00344,4.0,1.0,0.16666666666666666,0.27217799009200283
1516,MTK00344,5.0,1.0,0.16666666666666666,0.29551486199575366
1517,MTK00344,6.0,1.0,0.0,0.28550576281468
1518,MTK00344,7.0,1.0,0.0,0.3601203113941967
1519,MTK00344,8.0,1.0,0.3333333333333333,0.42178116469517746
1520,MTK00344,9.0,1.0,0.8333333333333334,0.6139217470427661
1521,MTK00345,1.0,1.0,0.3333333333333333,0.38528586593873215
1522,MTK00345,2.0,1.0,0.7,0.31284866697488056
1523,MTK00345,3.0,1.0,0.1111111111111111,0.2832625619249823
1524,MTK00345,4.0,1.0,0.3333333333333333,0.27217799009200283
1525,MTK00345,5.0,1.0,0.4444444444444444,0.29551486199575366
1526,MTK00345,6.0,1.0,0.08333333333333333,0.28550576281468
1527,MTK00345,7.0,1.0,0.08333333333333333,0.3601203113941967
1528,MTK00345,8.0,1.0,0.16666666666666666,0.42178116469517746
1529,MTK00345,9.0,1.0,0.5833333333333334,0.6139217470427661
1530,MTK00346,1.0,1.0,0.4583333333333333,0.38528586593873215
1531,MTK00346,2.0,1.0,0.0,0.31284866697488056
1532,MTK00346,3.0,1.0,0.1111111111111111,0.2832625619249823
1533,MTK00346,4.0,1.0,0.125,0.27217799009200283
1534,MTK00346,5.0,1.0,0.0,0.29551486199575366
1535,MTK00346,6.0,1.0,0.16666666666666666,0.28550576281468
1536,MTK00346,7.0,1.0,0.25,0.3601203113941967
1537,MTK00346,8.0,1.0,0.38888888888888884,0.42178116469517746
1538,MTK00346,9.0,1.0,0.27777777777777773,0.6139217470427661
1539,MTK00347,1.0,1.0,0.38888888888888884,0.38528586593873215
1540,MTK00347,2.0,1.0,0.25,0.31284866697488056
1541,MTK00347,3.0,1.0,0.4444444444444444,0.2832625619249823
1542,MTK00347,4.0,1.0,0.0,0.27217799009200283
1543,MTK00347,5.0,1.0,0.3333333333333333,0.29551486199575366
1544,MTK00347,6.0,1.0,0.3333333333333333,0.28550576281468
1545,MTK00347,7.0,1.0,0.5,0.3601203113941967
1546,MTK00347,8.0,1.0,0.16666666666666666,0.42178116469517746
1547,MTK00347,9.0,1.0,0.75,0.6139217470427661
1548,MTK00348,1.0,1.0,0.0,0.38528586593873215
1549,MTK00348,2.0,,,
1550,MTK00348,3.0,1.0,0.5,0.2832625619249823
1551,MTK00348,4.0,1.0,0.1111111111111111,0.27217799009200283
1552,MTK00348,5.0,1.0,0.0,0.29551486199575366
1553,MTK00348,6.0,1.0,0.0,0.28550576281468
1554,MTK00348,7.0,1.0,0.3333333333333333,0.3601203113941967
1555,MTK00348,8.0,1.0,0.125,0.42178116469517746
1556,MTK00348,9.0,1.0,0.5111111111111111,0.6139217470427661
1557,MTK00349,1.0,1.0,0.0,0.38528586593873215
1558,MTK00349,2.0,1.0,0.35,0.31284866697488056
1559,MTK00349,3.0,1.0,0.25,0.2832625619249823
1560,MTK00349,4.0,1.0,0.0,0.27217799009200283
1561,MTK00349,5.0,1.0,0.0,0.29551486199575366
1562,MTK00349,6.0,1.0,0.0,0.28550576281468
1563,MTK00349,7.0,1.0,0.5833333333333334,0.3601203113941967
1564,MTK00349,8.0,1.0,1.0,0.42178116469517746
1565,MTK00349,9.0,1.0,1.0,0.6139217470427661
1566,MTK00350,1.0,1.0,0.41666666666666663,0.38528586593873215
1567,MTK00350,2.0,1.0,0.0,0.31284866697488056
1568,MTK00350,3.0,1.0,0.1111111111111111,0.2832625619249823
1569,MTK00350,4.0,1.0,0.2222222222222222,0.27217799009200283
1570,MTK00350,5.0,1.0,0.16666666666666666,0.29551486199575366
1571,MTK00350,6.0,1.0,0.3055555555555555,0.28550576281468
1572,MTK00350,7.0,1.0,0.16666666666666666,0.3601203113941967
1573,MTK00350,8.0,1.0,0.16666666666666666,0.42178116469517746
1574,MTK00350,9.0,1.0,1.0,0.6139217470427661
1575,MTK00351,1.0,1.0,0.16666666666666666,0.38528586593873215
1576,MTK00351,2.0,1.0,0.0,0.31284866697488056
1577,MTK00351,3.0,1.0,0.625,0.2832625619249823
1578,MTK00351,4.0,1.0,0.16666666666666666,0.27217799009200283
1579,MTK00351,5.0,1.0,0.3611111111111111,0.29551486199575366
1580,MTK00351,6.0,1.0,0.0,0.28550576281468
1581,MTK00351,7.0,1.0,0.41666666666666663,0.3601203113941967
1582,MTK00351,8.0,1.0,0.0,0.42178116469517746
1583,MTK00351,9.0,1.0,0.6666666666666666,0.6139217470427661
1584,MTK00352,1.0,1.0,0.5,0.38528586593873215
1585,MTK00352,2.0,1.0,0.625,0.31284866697488056
1586,MTK00352,3.0,1.0,0.0,0.2832625619249823
1587,MTK00352,4.0,1.0,0.0,0.27217799009200283
1588,MTK00352,5.0,1.0,0.3333333333333333,0.29551486199575366
1589,MTK00352,6.0,1.0,0.05555555555555555,0.28550576281468
1590,MTK00352,7.0,1.0,0.5,0.3601203113941967
1591,MTK00352,8.0,1.0,1.0,0.42178116469517746
1592,MTK00352,9.0,1.0,1.0,0.6139217470427661
1593,MTK00353,1.0,1.0,0.0,0.38528586593873215
1594,MTK00353,2.0,1.0,0.0,0.31284866697488056
1595,MTK00353,3.0,1.0,0.0,0.2832625619249823
1596,MTK00353,4.0,1.0,0.0,0.27217799009200283
1597,MTK00353,5.0,1.0,0.0,0.29551486199575366
1598,MTK00353,6.0,1.0,0.6666666666666666,0.28550576281468
1599,MTK00353,7.0,1.0,0.5833333333333334,0.3601203113941967
1600,MTK00353,8.0,1.0,0.13333333333333333,0.42178116469517746
1601,MTK00353,9.0,1.0,0.3333333333333333,0.6139217470427661
1602,MTK00354,1.0,1.0,0.26666666666666666,0.38528586593873215
1603,MTK00354,2.0,1.0,0.25,0.31284866697488056
1604,MTK00354,3.0,1.0,0.4444444444444444,0.2832625619249823
1605,MTK00354,4.0,1.0,0.16666666666666666,0.27217799009200283
1606,MTK00354,5.0,1.0,0.5,0.29551486199575366
1607,MTK00354,6.0,1.0,0.16666666666666666,0.28550576281468
1608,MTK00354,7.0,1.0,0.41666666666666663,0.3601203113941967
1609,MTK00354,8.0,1.0,0.39999999999999997,0.42178116469517746
1610,MTK00354,9.0,1.0,1.0,0.6139217470427661
1611,MTK00355,1.0,1.0,0.1111111111111111,0.38528586593873215
1612,MTK00355,2.0,1.0,0.5,0.31284866697488056
1613,MTK00355,3.0,1.0,0.0,0.2832625619249823
1614,MTK00355,4.0,1.0,0.5,0.27217799009200283
1615,MTK00355,5.0,1.0,0.5,0.29551486199575366
1616,MTK00355,6.0,1.0,0.1111111111111111,0.28550576281468
1617,MTK00355,7.0,1.0,0.1111111111111111,0.3601203113941967
1618,MTK00355,8.0,1.0,0.5,0.42178116469517746
1619,MTK00355,9.0,1.0,0.16666666666666666,0.6139217470427661
1620,MTK00356,1.0,1.0,0.08333333333333333,0.38528586593873215
1621,MTK00356,2.0,1.0,0.125,0.31284866697488056
1622,MTK00356,3.0,1.0,0.3333333333333333,0.2832625619249823
1623,MTK00356,4.0,1.0,0.0,0.27217799009200283
1624,MTK00356,5.0,1.0,0.0,0.29551486199575366
1625,MTK00356,6.0,1.0,0.0,0.28550576281468
1626,MTK00356,7.0,1.0,0.0,0.3601203113941967
1627,MTK00356,8.0,1.0,0.0,0.42178116469517746
1628,MTK00356,9.0,1.0,0.2222222222222222,0.6139217470427661
1629,MTK00357,1.0,1.0,0.375,0.38528586593873215
1630,MTK00357,2.0,1.0,0.0,0.31284866697488056
1631,MTK00357,3.0,1.0,0.08333333333333333,0.2832625619249823
1632,MTK00357,4.0,1.0,0.3333333333333333,0.27217799009200283
1633,MTK00357,5.0,1.0,0.2,0.29551486199575366
1634,MTK00357,6.0,1.0,0.6666666666666666,0.28550576281468
1635,MTK00357,7.0,1.0,0.3,0.3601203113941967
1636,MTK00357,8.0,1.0,0.5,0.42178116469517746
1637,MTK00357,9.0,1.0,1.0,0.6139217470427661
1638,MTK00360,1.0,1.0,1.0,0.38528586593873215
1639,MTK00360,2.0,1.0,1.0,0.31284866697488056
1640,MTK00360,3.0,1.0,0.5,0.2832625619249823
1641,MTK00360,4.0,1.0,0.0,0.27217799009200283
1642,MTK00360,5.0,1.0,0.125,0.29551486199575366
1643,MTK00360,6.0,1.0,0.0,0.28550576281468
1644,MTK00360,7.0,1.0,0.25,0.3601203113941967
1645,MTK00360,8.0,1.0,0.1111111111111111,0.42178116469517746
1646,MTK00360,9.0,1.0,0.0,0.6139217470427661
1647,MTK00367,1.0,1.0,0.8333333333333333,0.38528586593873215
1648,MTK00367,2.0,1.0,0.16666666666666666,0.31284866697488056
1649,MTK00367,3.0,1.0,0.25,0.2832625619249823
1650,MTK00367,4.0,1.0,0.1111111111111111,0.27217799009200283
1651,MTK00367,5.0,1.0,0.3333333333333333,0.29551486199575366
1652,MTK00367,6.0,1.0,0.3333333333333333,0.28550576281468
1653,MTK00367,7.0,1.0,0.6666666666666666,0.3601203113941967
1654,MTK00367,8.0,1.0,0.4761904761904762,0.42178116469517746
1655,MTK00367,9.0,1.0,0.6666666666666666,0.6139217470427661
1656,MTK00368,1.0,1.0,1.0,0.38528586593873215
1657,MTK00368,2.0,1.0,0.3333333333333333,0.31284866697488056
1658,MTK00368,3.0,1.0,0.27777777777777773,0.2832625619249823
1659,MTK00368,4.0,1.0,0.26666666666666666,0.27217799009200283
1660,MTK00368,5.0,1.0,0.5555555555555555,0.29551486199575366
1661,MTK00368,6.0,1.0,0.16666666666666666,0.28550576281468
1662,MTK00368,7.0,1.0,0.5,0.3601203113941967
1663,MTK00368,8.0,1.0,1.0,0.42178116469517746
1664,MTK00368,9.0,1.0,0.75,0.6139217470427661
1665,MTK00375,1.0,1.0,0.0,0.38528586593873215
1666,MTK00375,2.0,1.0,0.0,0.31284866697488056
1667,MTK00375,3.0,1.0,0.27777777777777773,0.2832625619249823
1668,MTK00375,4.0,1.0,0.08333333333333333,0.27217799009200283
1669,MTK00375,5.0,1.0,0.1111111111111111,0.29551486199575366
1670,MTK00375,6.0,1.0,0.08333333333333333,0.28550576281468
1671,MTK00375,7.0,1.0,0.0,0.3601203113941967
1672,MTK00375,8.0,1.0,0.3333333333333333,0.42178116469517746
1673,MTK00375,9.0,1.0,0.4857142857142857,0.6139217470427661
1674,MTK00376,1.0,1.0,0.5,0.38528586593873215
1675,MTK00376,2.0,1.0,0.25,0.31284866697488056
1676,MTK00376,3.0,1.0,0.3666666666666667,0.2832625619249823
1677,MTK00376,4.0,1.0,0.37777777777777777,0.27217799009200283
1678,MTK00376,5.0,1.0,0.5,0.29551486199575366
1679,MTK00376,6.0,1.0,0.8888888888888888,0.28550576281468
1680,MTK00376,7.0,1.0,0.75,0.3601203113941967
1681,MTK00376,8.0,1.0,0.9,0.42178116469517746
1682,MTK00376,9.0,1.0,0.7222222222222222,0.6139217470427661
1683,MTK00378,1.0,1.0,0.75,0.38528586593873215
1684,MTK00378,2.0,1.0,0.5,0.31284866697488056
1685,MTK00378,3.0,1.0,0.19444444444444442,0.2832625619249823
1686,MTK00378,4.0,1.0,0.06666666666666667,0.27217799009200283
1687,MTK00378,5.0,1.0,0.611111111111111,0.29551486199575366
1688,MTK00378,6.0,1.0,0.25,0.28550576281468
1689,MTK00378,7.0,1.0,0.75,0.3601203113941967
1690,MTK00378,8.0,1.0,0.3333333333333333,0.42178116469517746
1691,MTK00378,9.0,1.0,1.0,0.6139217470427661
1692,MTK00382,1.0,1.0,0.3611111111111111,0.38528586593873215
1693,MTK00382,2.0,1.0,0.16666666666666666,0.31284866697488056
1694,MTK00382,3.0,1.0,0.0,0.2832625619249823
1695,MTK00382,4.0,1.0,0.6333333333333333,0.27217799009200283
1696,MTK00382,5.0,1.0,0.4222222222222222,0.29551486199575366
1697,MTK00382,6.0,1.0,0.08333333333333333,0.28550576281468
1698,MTK00382,7.0,1.0,0.16666666666666666,0.3601203113941967
1699,MTK00382,8.0,1.0,0.16666666666666666,0.42178116469517746
1700,MTK00382,9.0,1.0,0.8333333333333333,0.6139217470427661
1701,MTK00383,1.0,1.0,0.08333333333333333,0.38528586593873215
1702,MTK00383,2.0,1.0,0.25,0.31284866697488056
1703,MTK00383,3.0,1.0,0.1111111111111111,0.2832625619249823
1704,MTK00383,4.0,1.0,0.0,0.27217799009200283
1705,MTK00383,5.0,1.0,0.6333333333333333,0.29551486199575366
1706,MTK00383,6.0,1.0,0.13333333333333333,0.28550576281468
1707,MTK00383,7.0,1.0,0.1111111111111111,0.3601203113941967
1708,MTK00383,8.0,1.0,0.2333333333333333,0.42178116469517746
1709,MTK00383,9.0,1.0,0.38888888888888884,0.6139217470427661
1710,MTK00384,1.0,1.0,0.7083333333333333,0.38528586593873215
1711,MTK00384,2.0,1.0,0.16666666666666666,0.31284866697488056
1712,MTK00384,3.0,1.0,0.4166666666666667,0.2832625619249823
1713,MTK00384,4.0,1.0,0.3333333333333333,0.27217799009200283
1714,MTK00384,5.0,1.0,0.0,0.29551486199575366
1715,MTK00384,6.0,1.0,0.35,0.28550576281468
1716,MTK00384,7.0,1.0,0.25,0.3601203113941967
1717,MTK00384,8.0,1.0,0.25,0.42178116469517746
1718,MTK00384,9.0,1.0,0.5833333333333334,0.6139217470427661
1719,MTK00385,1.0,1.0,0.375,0.38528586593873215
1720,MTK00385,2.0,1.0,0.0,0.31284866697488056
1721,MTK00385,3.0,1.0,0.25,0.2832625619249823
1722,MTK00385,4.0,1.0,0.3,0.27217799009200283
1723,MTK00385,5.0,1.0,0.16666666666666666,0.29551486199575366
1724,MTK00385,6.0,1.0,0.0,0.28550576281468
1725,MTK00385,7.0,1.0,0.5555555555555555,0.3601203113941967
1726,MTK00385,8.0,1.0,0.17777777777777778,0.42178116469517746
1727,MTK00385,9.0,1.0,0.375,0.6139217470427661
1728,MTK00386,1.0,1.0,0.125,0.38528586593873215
1729,MTK00386,2.0,1.0,0.125,0.31284866697488056
1730,MTK00386,3.0,1.0,0.1111111111111111,0.2832625619249823
1731,MTK00386,4.0,1.0,0.0,0.27217799009200283
1732,MTK00386,5.0,1.0,0.0,0.29551486199575366
1733,MTK00386,6.0,1.0,0.19444444444444442,0.28550576281468
1734,MTK00386,7.0,1.0,0.19444444444444442,0.3601203113941967
1735,MTK00386,8.0,1.0,0.16666666666666666,0.42178116469517746
1736,MTK00386,9.0,1.0,0.5,0.6139217470427661
1737,MTK00388,1.0,1.0,0.14583333333333331,0.38528586593873215
1738,MTK00388,2.0,1.0,0.75,0.31284866697488056
1739,MTK00388,3.0,1.0,0.25,0.2832625619249823
1740,MTK00388,4.0,1.0,0.5,0.27217799009200283
1741,MTK00388,5.0,1.0,0.1111111111111111,0.29551486199575366
1742,MTK00388,6.0,1.0,0.25,0.28550576281468
1743,MTK00388,7.0,1.0,0.0,0.3601203113941967
1744,MTK00388,8.0,1.0,0.0,0.42178116469517746
1745,MTK00388,9.0,1.0,0.0,0.6139217470427661
1746,MTK00390,1.0,1.0,0.3666666666666667,0.38528586593873215
