,index,lag,prob
3044,19,-7,0.0
3045,20,-6,0.0
3046,21,-5,0.08695652173913043
3047,22,-4,0.05555555555555555
3048,23,-3,0.09523809523809523
3049,24,-2,0.10204081632653061
3050,25,-1,0.21153846153846154
3051,26,0,
3052,27,1,0.34615384615384615
3053,28,2,0.08333333333333333
3054,29,3,0.08695652173913043
3055,30,4,0.05
3056,31,5,0.04
3057,32,6,0.0
3058,33,7,0.125
3059,34,8,0.125
3060,18,-8,0.0
3061,19,-7,0.0
3062,20,-6,0.0
3063,21,-5,0.0
3064,22,-4,0.0
3065,23,-3,0.0
3066,24,-2,0.16666666666666666
3067,25,-1,0.16666666666666666
3068,26,0,
3069,27,1,0.46153846153846156
3070,28,2,0.07692307692307693
3071,29,3,0.09090909090909091
3072,30,4,0.14285714285714285
3073,31,5,0.0
3074,32,6,0.0
3075,33,7,0.0
3076,34,8,0.0
3077,18,-8,0.0
3078,19,-7,0.047619047619047616
3079,20,-6,0.05263157894736842
3080,21,-5,0.12121212121212122
3081,22,-4,0.0
3082,23,-3,0.034482758620689655
3083,24,-2,0.0958904109589041
3084,25,-1,0.22857142857142856
3085,26,0,
3086,27,1,0.5
3087,28,2,0.14516129032258066
3088,29,3,0.015625
3089,30,4,0.10526315789473684
3090,31,5,0.03333333333333333
3091,32,6,0.07142857142857142
3092,33,7,0.0
3093,34,8,0.0
3094,18,-8,0.0
3095,19,-7,0.0
3096,20,-6,0.041666666666666664
3097,21,-5,0.06666666666666667
3098,22,-4,0.021739130434782608
3099,23,-3,0.020833333333333332
3100,24,-2,0.0625
3101,25,-1,0.15942028985507245
3102,26,0,
3103,27,1,0.5972222222222222
3104,28,2,0.10810810810810811
3105,29,3,0.08333333333333333
3106,30,4,0.0625
3107,31,5,0.0
3108,32,6,0.0
3109,33,7,0.0
3110,34,8,0.0
3111,18,-8,0.0
3112,19,-7,0.0
3113,20,-6,0.0
3114,21,-5,0.058823529411764705
3115,22,-4,0.05660377358490566
3116,23,-3,0.04225352112676056
3117,24,-2,0.16091954022988506
3118,25,-1,0.14772727272727273
3119,26,0,
3120,27,1,0.3626373626373626
3121,28,2,0.15294117647058825
3122,29,3,0.04054054054054054
3123,30,4,0.09230769230769231
3124,31,5,0.04081632653061224
3125,32,6,0.02702702702702703
3126,33,7,0.0
3127,34,8,0.05263157894736842
3128,18,-8,0.0
3129,19,-7,0.02702702702702703
3130,20,-6,0.12121212121212122
3131,21,-5,0.08695652173913043
3132,22,-4,0.03508771929824561
3133,23,-3,0.08536585365853659
3134,24,-2,0.09523809523809523
3135,25,-1,0.2631578947368421
3136,26,0,
3137,27,1,0.3068181818181818
3138,28,2,0.27380952380952384
3139,29,3,0.09333333333333334
3140,30,4,0.08064516129032258
3141,31,5,0.07894736842105263
3142,32,6,0.038461538461538464
3143,33,7,0.0
3144,34,8,0.0
3145,18,-8,0.0
3146,19,-7,0.045454545454545456
3147,20,-6,0.0
3148,21,-5,0.025
3149,22,-4,0.0
3150,23,-3,0.03636363636363636
3151,24,-2,0.12121212121212122
3152,25,-1,0.25
3153,26,0,
3154,27,1,0.352112676056338
3155,28,2,0.20634920634920634
3156,29,3,0.07407407407407407
3157,30,4,0.0
3158,31,5,0.03225806451612903
3159,32,6,0.047619047619047616
3160,33,7,0.058823529411764705
3161,34,8,0.0
3162,18,-8,0.038461538461538464
3163,19,-7,0.03571428571428571
3164,20,-6,0.13333333333333333
3165,21,-5,0.0
3166,22,-4,0.07272727272727272
3167,23,-3,0.07042253521126761
3168,24,-2,0.125
3169,25,-1,0.3488372093023256
3170,26,0,
3171,27,1,0.3116883116883117
3172,28,2,0.0975609756097561
3173,29,3,0.04838709677419355
3174,30,4,0.09433962264150944
3175,31,5,0.09302325581395349
3176,32,6,0.12
3177,33,7,0.058823529411764705
3178,34,8,0.0
3179,18,-8,0.1111111111111111
3180,19,-7,0.0
3181,20,-6,0.04
3182,21,-5,0.043478260869565216
3183,22,-4,0.04918032786885246
3184,23,-3,0.0547945205479452
3185,24,-2,0.17582417582417584
3186,25,-1,0.21904761904761905
3187,26,0,
3188,27,1,0.4117647058823529
3189,28,2,0.10638297872340426
3190,29,3,0.0625
3191,30,4,0.030303030303030304
3192,31,5,0.05084745762711865
3193,32,6,0.10256410256410256
3194,33,7,0.03571428571428571
3195,34,8,0.05
3196,18,-8,0.0
3197,19,-7,0.038461538461538464
3198,20,-6,0.02631578947368421
3199,21,-5,0.02127659574468085
3200,22,-4,0.04
3201,23,-3,0.05405405405405406
3202,24,-2,0.11842105263157894
3203,25,-1,0.32941176470588235
3204,26,0,
3205,27,1,0.4146341463414634
3206,28,2,0.13157894736842105
3207,29,3,0.09230769230769231
3208,30,4,0.038461538461538464
3209,31,5,0.03333333333333333
3210,32,6,0.0
3211,33,7,0.0
3212,34,8,0.0
3213,18,-8,0.0
3214,19,-7,0.0
3215,20,-6,0.03225806451612903
3216,21,-5,0.0
3217,22,-4,0.023255813953488372
3218,23,-3,0.01639344262295082
3219,24,-2,0.06666666666666667
3220,25,-1,0.2
3221,26,0,
3222,27,1,0.4927536231884058
3223,28,2,0.14705882352941177
3224,29,3,0.14285714285714285
3225,30,4,0.020833333333333332
3226,31,5,0.02857142857142857
3227,32,6,0.0
3228,33,7,0.0
3229,34,8,0.15384615384615385
3230,18,-8,0.0
3231,19,-7,0.037037037037037035
3232,20,-6,0.0
3233,21,-5,0.0
3234,22,-4,0.06818181818181818
3235,23,-3,0.031746031746031744
3236,24,-2,0.10810810810810811
3237,25,-1,0.19753086419753085
3238,26,0,
3239,27,1,0.375
3240,28,2,0.12162162162162163
3241,29,3,0.11666666666666667
3242,30,4,0.1111111111111111
3243,31,5,0.05128205128205128
3244,32,6,0.03225806451612903
3245,33,7,0.05
3246,34,8,0.09090909090909091
3247,18,-8,0.0
3248,19,-7,0.0
3249,20,-6,0.0
3250,21,-5,0.043478260869565216
3251,22,-4,0.06976744186046512
3252,23,-3,0.021739130434782608
3253,24,-2,0.11428571428571428
3254,25,-1,0.0945945945945946
3255,26,0,
3256,27,1,0.4931506849315068
3257,28,2,0.20833333333333334
3258,29,3,0.09090909090909091
3259,30,4,0.06382978723404255
3260,31,5,0.0
3261,32,6,0.0
3262,33,7,0.0
3263,34,8,0.0
3264,18,-8,0.0
3265,19,-7,0.0
3266,20,-6,0.0
3267,21,-5,0.0
3268,22,-4,0.058823529411764705
3269,23,-3,0.09375
3270,24,-2,0.1276595744680851
3271,25,-1,0.19607843137254902
3272,26,0,
3273,27,1,0.4897959183673469
3274,28,2,0.061224489795918366
3275,29,3,0.047619047619047616
3276,30,4,0.05714285714285714
3277,31,5,0.0
3278,32,6,0.0
3279,33,7,0.0
3280,34,8,0.0
3281,18,-8,0.0
3282,19,-7,0.08333333333333333
3283,20,-6,0.05263157894736842
3284,21,-5,0.09523809523809523
3285,22,-4,0.034482758620689655
3286,23,-3,0.05
3287,24,-2,0.1276595744680851
3288,25,-1,0.2708333333333333
3289,26,0,
3290,27,1,0.26
3291,28,2,0.14893617021276595
3292,29,3,0.06521739130434782
3293,30,4,0.02857142857142857
3294,31,5,0.0
3295,32,6,0.0
3296,33,7,0.1111111111111111
3297,34,8,0.0
3298,18,-8,0.0
3299,19,-7,0.0
3300,20,-6,0.0
3301,21,-5,0.05263157894736842
3302,22,-4,0.10526315789473684
3303,23,-3,0.14736842105263157
3304,24,-2,0.15625
3305,25,-1,0.22857142857142856
3306,26,0,
3307,27,1,0.3333333333333333
3308,28,2,0.15555555555555556
3309,29,3,0.13414634146341464
3310,30,4,0.01694915254237288
3311,31,5,0.022222222222222223
3312,32,6,0.08333333333333333
3313,33,7,0.0
3314,34,8,0.0
3315,18,-8,0.0
3316,19,-7,0.0
3317,20,-6,0.0
3318,21,-5,0.0
3319,22,-4,0.04878048780487805
3320,23,-3,0.08
3321,24,-2,0.1
3322,25,-1,0.28125
3323,26,0,
3324,27,1,0.2459016393442623
3325,28,2,0.1694915254237288
3326,29,3,0.09090909090909091
3327,30,4,0.02127659574468085
3328,31,5,0.03225806451612903
3329,32,6,0.0
3330,33,7,0.05263157894736842
3331,34,8,0.06666666666666667
3332,18,-8,0.0
3333,19,-7,0.0
3334,20,-6,0.038461538461538464
3335,21,-5,0.05
3336,22,-4,0.06521739130434782
3337,23,-3,0.08064516129032258
3338,24,-2,0.07246376811594203
3339,25,-1,0.15492957746478872
3340,26,0,
3341,27,1,0.34210526315789475
3342,28,2,0.24324324324324326
3343,29,3,0.07352941176470588
3344,30,4,0.0784313725490196
3345,31,5,0.0
3346,32,6,0.0
3347,33,7,0.09523809523809523
3348,34,8,0.11764705882352941
3349,18,-8,0.0
3350,19,-7,0.0
3351,20,-6,0.03225806451612903
3352,21,-5,0.022222222222222223
3353,22,-4,0.057971014492753624
3354,23,-3,0.16455696202531644
3355,24,-2,0.11702127659574468
3356,25,-1,0.3229166666666667
3357,26,0,
3358,27,1,0.31958762886597936
3359,28,2,0.12195121951219512
3360,29,3,0.13043478260869565
3361,30,4,0.021739130434782608
3362,31,5,0.05405405405405406
3363,32,6,0.0
3364,33,7,0.0
3365,34,8,0.0
3366,18,-8,0.0
3367,19,-7,0.02631578947368421
3368,20,-6,0.0
3369,21,-5,0.0
3370,22,-4,0.0847457627118644
3371,23,-3,0.0625
3372,24,-2,0.08247422680412371
3373,25,-1,0.26262626262626265
3374,26,0,
3375,27,1,0.5871559633027523
3376,28,2,0.12727272727272726
3377,29,3,0.08737864077669903
3378,30,4,0.06329113924050633
3379,31,5,0.03125
3380,32,6,0.02702702702702703
3381,33,7,0.041666666666666664
3382,34,8,0.047619047619047616
3383,18,-8,0.0
3384,19,-7,0.08333333333333333
3385,20,-6,0.0
3386,21,-5,0.06666666666666667
3387,22,-4,0.045454545454545456
3388,23,-3,0.08928571428571429
3389,24,-2,0.2222222222222222
3390,25,-1,0.10526315789473684
3391,26,0,
3392,27,1,0.43103448275862066
3393,28,2,0.1
3394,29,3,0.07142857142857142
3395,30,4,0.10256410256410256
3396,31,5,0.0
3397,32,6,0.0
3398,33,7,0.0
3399,34,8,0.0
3400,18,-8,0.0
3401,19,-7,0.0
3402,20,-6,0.0
3403,21,-5,0.0
3404,22,-4,0.046511627906976744
3405,23,-3,0.05263157894736842
3406,24,-2,0.15
3407,25,-1,0.3058823529411765
3408,26,0,
3409,27,1,0.39325842696629215
3410,28,2,0.13253012048192772
3411,29,3,0.06666666666666667
3412,30,4,0.031746031746031744
3413,31,5,0.043478260869565216
3414,32,6,0.0
3415,33,7,0.043478260869565216
3416,34,8,0.0
3417,18,-8,0.0
3418,19,-7,0.0
3419,20,-6,0.038461538461538464
3420,21,-5,0.0
3421,22,-4,0.047619047619047616
3422,23,-3,0.0
3423,24,-2,0.16666666666666666
3424,25,-1,0.21428571428571427
3425,26,0,
3426,27,1,0.38461538461538464
3427,28,2,0.1643835616438356
3428,29,3,0.09090909090909091
3429,30,4,0.04
3430,31,5,0.025
3431,32,6,0.0
3432,33,7,0.0
3433,34,8,0.0
3434,18,-8,0.06666666666666667
3435,19,-7,0.0
3436,20,-6,0.037037037037037035
3437,21,-5,0.0
3438,22,-4,0.0
3439,23,-3,0.08571428571428572
3440,24,-2,0.1744186046511628
3441,25,-1,0.3111111111111111
3442,26,0,
3443,27,1,0.3548387096774194
3444,28,2,0.1282051282051282
3445,29,3,0.13636363636363635
3446,30,4,0.031746031746031744
3447,31,5,0.0196078431372549
3448,32,6,0.0
3449,33,7,0.13333333333333333
3450,34,8,0.0
3451,18,-8,0.13636363636363635
3452,19,-7,0.0
3453,20,-6,0.02631578947368421
3454,21,-5,0.03773584905660377
3455,22,-4,0.05454545454545454
3456,23,-3,0.058823529411764705
3457,24,-2,0.13333333333333333
3458,25,-1,0.2708333333333333
3459,26,0,
3460,27,1,0.42045454545454547
3461,28,2,0.12643678160919541
3462,29,3,0.12987012987012986
3463,30,4,0.01818181818181818
3464,31,5,0.027777777777777776
3465,32,6,0.0
3466,33,7,0.0625
3467,34,8,0.0
3468,18,-8,0.0
3469,19,-7,0.0
3470,20,-6,0.0
3471,21,-5,0.061224489795918366
3472,22,-4,0.0
3473,23,-3,0.14285714285714285
3474,24,-2,0.21686746987951808
3475,25,-1,0.19101123595505617
3476,26,0,
3477,27,1,0.3780487804878049
3478,28,2,0.17333333333333334
3479,29,3,0.07017543859649122
3480,30,4,0.05357142857142857
3481,31,5,0.02857142857142857
3482,32,6,0.0
3483,33,7,0.0
3484,34,8,0.0
3485,18,-8,0.0
3486,19,-7,0.0
3487,20,-6,0.0
3488,21,-5,0.038461538461538464
3489,22,-4,0.029850746268656716
3490,23,-3,0.10989010989010989
3491,24,-2,0.16666666666666666
3492,25,-1,0.27358490566037735
3493,26,0,
3494,27,1,0.3211009174311927
3495,28,2,0.18269230769230768
3496,29,3,0.16279069767441862
3497,30,4,0.0641025641025641
3498,31,5,0.0196078431372549
3499,32,6,0.021739130434782608
3500,33,7,0.0
3501,34,8,0.0
3502,18,-8,0.0
3503,19,-7,0.08333333333333333
3504,20,-6,0.0
3505,21,-5,0.08333333333333333
3506,22,-4,0.057692307692307696
3507,23,-3,0.0945945945945946
3508,24,-2,0.1686746987951807
3509,25,-1,0.27058823529411763
3510,26,0,
3511,27,1,0.3522727272727273
3512,28,2,0.17073170731707318
3513,29,3,0.07894736842105263
3514,30,4,0.06557377049180328
3515,31,5,0.11538461538461539
3516,32,6,0.0
3517,33,7,0.0
3518,34,8,0.0
3519,18,-8,0.0
3520,19,-7,0.0625
3521,20,-6,0.0
3522,21,-5,0.038461538461538464
3523,22,-4,0.0
3524,23,-3,0.12244897959183673
3525,24,-2,0.16981132075471697
3526,25,-1,0.2857142857142857
3527,26,0,
3528,27,1,0.4727272727272727
3529,28,2,0.06896551724137931
3530,29,3,0.0
3531,30,4,0.05555555555555555
3532,31,5,0.0
3533,32,6,0.0
3534,33,7,0.0
3535,34,8,0.0
3536,18,-8,0.0
3537,19,-7,0.0
3538,20,-6,0.0
3539,21,-5,0.058823529411764705
3540,22,-4,0.05660377358490566
3541,23,-3,0.04225352112676056
3542,24,-2,0.16091954022988506
3543,25,-1,0.14772727272727273
3544,26,0,
3545,27,1,0.3626373626373626
3546,28,2,0.15294117647058825
3547,29,3,0.04054054054054054
3548,30,4,0.09230769230769231
3549,31,5,0.04081632653061224
3550,32,6,0.02702702702702703
3551,33,7,0.0
3552,34,8,0.05263157894736842
3553,18,-8,0.0
3554,19,-7,0.041666666666666664
3555,20,-6,0.0
3556,21,-5,0.021739130434782608
3557,22,-4,0.06896551724137931
3558,23,-3,0.07575757575757576
3559,24,-2,0.14102564102564102
3560,25,-1,0.24358974358974358
3561,26,0,
3562,27,1,0.3375
3563,28,2,0.1232876712328767
3564,29,3,0.05970149253731343
3565,30,4,0.06779661016949153
3566,31,5,0.0
3567,32,6,0.0
3568,33,7,0.0
3569,34,8,0.0
3570,18,-8,0.0
3571,19,-7,0.0
3572,20,-6,0.0
3573,21,-5,0.0
3574,22,-4,0.029411764705882353
3575,23,-3,0.02702702702702703
3576,24,-2,0.1875
3577,25,-1,0.1875
3578,26,0,
3579,27,1,0.32653061224489793
3580,28,2,0.12
3581,29,3,0.075
3582,30,4,0.07142857142857142
3583,31,5,0.0
3584,32,6,0.1111111111111111
3585,33,7,0.0
3586,34,8,0.0
3587,18,-8,0.06666666666666667
3588,19,-7,0.038461538461538464
3589,20,-6,0.034482758620689655
3590,21,-5,0.0
3591,22,-4,0.06666666666666667
3592,23,-3,0.038461538461538464
3593,24,-2,0.06349206349206349
3594,25,-1,0.2972972972972973
3595,26,0,
3596,27,1,0.4507042253521127
3597,28,2,0.125
3598,29,3,0.07142857142857142
3599,30,4,0.0
3600,31,5,0.0
3601,32,6,0.04
3602,33,7,0.05263157894736842
3603,34,8,0.0
3604,18,-8,0.0
3605,19,-7,0.0
3606,20,-6,0.025
3607,21,-5,0.11764705882352941
3608,22,-4,0.05084745762711865
3609,23,-3,0.0625
3610,24,-2,0.0967741935483871
3611,25,-1,0.3119266055045872
3612,26,0,
3613,27,1,0.35714285714285715
3614,28,2,0.18
3615,29,3,0.125
3616,30,4,0.045454545454545456
3617,31,5,0.0
3618,32,6,0.0
3619,33,7,0.0
3620,34,8,0.125
3621,18,-8,0.0
3622,19,-7,0.0
3623,20,-6,0.047619047619047616
3624,21,-5,0.07142857142857142
3625,22,-4,0.0
3626,23,-3,0.0
3627,24,-2,0.1
3628,25,-1,0.18421052631578946
3629,26,0,
3630,27,1,0.6153846153846154
3631,28,2,0.1044776119402985
3632,29,3,0.05
3633,30,4,0.020833333333333332
3634,31,5,0.03225806451612903
3635,32,6,0.043478260869565216
3636,33,7,0.0
3637,34,8,0.0
3638,18,-8,0.0
3639,19,-7,0.0
3640,20,-6,0.0
3641,21,-5,0.0
3642,22,-4,0.06382978723404255
3643,23,-3,0.05263157894736842
3644,24,-2,0.13333333333333333
3645,25,-1,0.13432835820895522
3646,26,0,
3647,27,1,0.42424242424242425
3648,28,2,0.22388059701492538
3649,29,3,0.09090909090909091
3650,30,4,0.0
3651,31,5,0.058823529411764705
3652,32,6,0.0
3653,33,7,0.0
3654,34,8,0.0
3655,18,-8,0.0
3656,19,-7,0.0625
3657,20,-6,0.0
3658,21,-5,0.04
3659,22,-4,0.038461538461538464
3660,23,-3,0.05128205128205128
3661,24,-2,0.08333333333333333
3662,25,-1,0.11764705882352941
3663,26,0,
3664,27,1,0.49019607843137253
3665,28,2,0.14285714285714285
3666,29,3,0.02702702702702703
3667,30,4,0.11538461538461539
3668,31,5,0.0
3669,32,6,0.0
3670,33,7,0.08333333333333333
3671,34,8,0.0
3672,18,-8,0.08333333333333333
3673,19,-7,0.047619047619047616
3674,20,-6,0.0
3675,21,-5,0.023255813953488372
3676,22,-4,0.0425531914893617
3677,23,-3,0.08955223880597014
3678,24,-2,0.15294117647058825
3679,25,-1,0.1590909090909091
3680,26,0,
3681,27,1,0.34065934065934067
3682,28,2,0.1839080459770115
3683,29,3,0.05128205128205128
3684,30,4,0.13043478260869565
3685,31,5,0.045454545454545456
3686,32,6,0.038461538461538464
3687,33,7,0.07142857142857142
3688,34,8,0.07692307692307693
3689,18,-8,0.0
3690,19,-7,0.0
3691,20,-6,0.05405405405405406
3692,21,-5,0.022727272727272728
3693,22,-4,0.03389830508474576
3694,23,-3,0.07352941176470588
3695,24,-2,0.15555555555555556
3696,25,-1,0.20618556701030927
3697,26,0,
3698,27,1,0.36666666666666664
3699,28,2,0.16091954022988506
3700,29,3,0.08
3701,30,4,0.045454545454545456
3702,31,5,0.04
3703,32,6,0.05128205128205128
3704,33,7,0.0
3705,34,8,0.0
3706,18,-8,0.0
3707,19,-7,0.0
3708,20,-6,0.1111111111111111
3709,21,-5,0.03225806451612903
3710,22,-4,0.027777777777777776
3711,23,-3,0.11538461538461539
3712,24,-2,0.14516129032258066
3713,25,-1,0.16417910447761194
3714,26,0,
3715,27,1,0.234375
3716,28,2,0.18032786885245902
3717,29,3,0.1111111111111111
3718,30,4,0.0425531914893617
3719,31,5,0.05714285714285714
3720,32,6,0.0
3721,33,7,0.0
3722,34,8,0.08333333333333333
3723,18,-8,0.038461538461538464
3724,19,-7,0.0
3725,20,-6,0.023255813953488372
3726,21,-5,0.03571428571428571
3727,22,-4,0.047619047619047616
3728,23,-3,0.09333333333333334
3729,24,-2,0.15463917525773196
3730,25,-1,0.2072072072072072
3731,26,0,
3732,27,1,0.4594594594594595
3733,28,2,0.12745098039215685
3734,29,3,0.11235955056179775
3735,30,4,0.06349206349206349
3736,31,5,0.07017543859649122
3737,32,6,0.06666666666666667
3738,33,7,0.06896551724137931
3739,34,8,0.0
3740,18,-8,0.0
3741,19,-7,0.0
3742,20,-6,0.0
3743,21,-5,0.0
3744,22,-4,0.030303030303030304
3745,23,-3,0.0
3746,24,-2,0.0392156862745098
3747,25,-1,0.018867924528301886
3748,26,0,
3749,27,1,0.7966101694915254
3750,28,2,0.09090909090909091
3751,29,3,0.01818181818181818
3752,30,4,0.0
3753,31,5,0.0
3754,32,6,0.08333333333333333
3755,33,7,0.0
3756,34,8,0.0
3757,18,-8,0.047619047619047616
3758,19,-7,0.045454545454545456
3759,20,-6,0.03125
3760,21,-5,0.0
3761,22,-4,0.06557377049180328
3762,23,-3,0.09090909090909091
3763,24,-2,0.04878048780487805
3764,25,-1,0.2222222222222222
3765,26,0,
3766,27,1,0.37894736842105264
3767,28,2,0.21176470588235294
3768,29,3,0.1038961038961039
3769,30,4,0.03333333333333333
3770,31,5,0.04878048780487805
3771,32,6,0.03125
3772,33,7,0.05263157894736842
3773,34,8,0.0
3774,18,-8,0.1111111111111111
3775,19,-7,0.0
3776,20,-6,0.04
3777,21,-5,0.043478260869565216
3778,22,-4,0.04918032786885246
3779,23,-3,0.0547945205479452
3780,24,-2,0.17582417582417584
3781,25,-1,0.21904761904761905
3782,26,0,
3783,27,1,0.4117647058823529
3784,28,2,0.10638297872340426
3785,29,3,0.0625
3786,30,4,0.030303030303030304
3787,31,5,0.05084745762711865
3788,32,6,0.10256410256410256
3789,33,7,0.03571428571428571
3790,34,8,0.05
3791,18,-8,0.0
3792,19,-7,0.06451612903225806
3793,20,-6,0.0
3794,21,-5,0.05
3795,22,-4,0.07462686567164178
3796,23,-3,0.08333333333333333
3797,24,-2,0.20202020202020202
3798,25,-1,0.27358490566037735
3799,26,0,
3800,27,1,0.3119266055045872
3801,28,2,0.09473684210526316
3802,29,3,0.09876543209876543
3803,30,4,0.041666666666666664
3804,31,5,0.0
3805,32,6,0.08823529411764706
3806,33,7,0.05
3807,34,8,0.16666666666666666
3808,18,-8,0.0
3809,19,-7,0.0
3810,20,-6,0.0
3811,21,-5,0.041666666666666664
3812,22,-4,0.0
3813,23,-3,0.07142857142857142
3814,24,-2,0.0847457627118644
3815,25,-1,0.36065573770491804
3816,26,0,
3817,27,1,0.3492063492063492
3818,28,2,0.16666666666666666
3819,29,3,0.05454545454545454
3820,30,4,0.05128205128205128
3821,31,5,0.043478260869565216
3822,32,6,0.0
3823,33,7,0.0
3824,34,8,0.0
3825,18,-8,0.0
3826,19,-7,0.0
3827,20,-6,0.0
3828,21,-5,0.0
3829,22,-4,0.022222222222222223
3830,23,-3,0.018518518518518517
3831,24,-2,0.0967741935483871
3832,25,-1,0.16666666666666666
3833,26,0,
3834,27,1,0.6493506493506493
3835,28,2,0.0945945945945946
3836,29,3,0.07575757575757576
3837,30,4,0.0
3838,31,5,0.0
3839,32,6,0.0
3840,33,7,0.0
3841,34,8,0.0
3842,18,-8,0.0
3843,19,-7,0.0
3844,20,-6,0.09090909090909091
3845,21,-5,0.0625
3846,22,-4,0.0
3847,23,-3,0.06666666666666667
3848,24,-2,0.16216216216216217
3849,25,-1,0.175
3850,26,0,
3851,27,1,0.325
3852,28,2,0.12195121951219512
3853,29,3,0.1388888888888889
3854,30,4,0.10526315789473684
3855,31,5,0.0
3856,32,6,0.0
3857,33,7,0.0
3858,34,8,0.0
3859,18,-8,0.0
3860,19,-7,0.05
3861,20,-6,0.0
3862,21,-5,0.03125
3863,22,-4,0.022222222222222223
3864,23,-3,0.11363636363636363
3865,24,-2,0.16666666666666666
3866,25,-1,0.24242424242424243
3867,26,0,
3868,27,1,0.3898305084745763
3869,28,2,0.08771929824561403
3870,29,3,0.038461538461538464
3871,30,4,0.05714285714285714
3872,31,5,0.03225806451612903
3873,32,6,0.0
3874,33,7,0.0
3875,34,8,0.0
3876,18,-8,0.05263157894736842
3877,19,-7,0.03125
3878,20,-6,0.037037037037037035
3879,21,-5,0.02
3880,22,-4,0.06557377049180328
3881,23,-3,0.10126582278481013
3882,24,-2,0.14634146341463414
3883,25,-1,0.27884615384615385
3884,26,0,
3885,27,1,0.3
3886,28,2,0.20652173913043478
3887,29,3,0.0641025641025641
3888,30,4,0.01639344262295082
3889,31,5,0.07692307692307693
3890,32,6,0.2
3891,33,7,0.0
3892,34,8,0.05
3893,18,-8,0.08333333333333333
3894,19,-7,0.03571428571428571
3895,20,-6,0.0
3896,21,-5,0.029411764705882353
3897,22,-4,0.01818181818181818
3898,23,-3,0.1
3899,24,-2,0.1518987341772152
3900,25,-1,0.25301204819277107
3901,26,0,
3902,27,1,0.31868131868131866
3903,28,2,0.13924050632911392
3904,29,3,0.125
3905,30,4,0.06666666666666667
3906,31,5,0.07142857142857142
3907,32,6,0.0
3908,33,7,0.07692307692307693
3909,34,8,0.14285714285714285
3910,18,-8,0.0
3911,19,-7,0.09090909090909091
3912,20,-6,0.04
3913,21,-5,0.03333333333333333
3914,22,-4,0.025
3915,23,-3,0.06896551724137931
3916,24,-2,0.15
3917,25,-1,0.19696969696969696
3918,26,0,
3919,27,1,0.3125
3920,28,2,0.13559322033898305
3921,29,3,0.12
3922,30,4,0.02631578947368421
3923,31,5,0.0
3924,32,6,0.041666666666666664
3925,33,7,0.3333333333333333
3926,34,8,0.0
3927,18,-8,0.0
3928,19,-7,0.0
3929,20,-6,0.0
3930,21,-5,0.0
3931,22,-4,0.0
3932,23,-3,0.04878048780487805
3933,24,-2,0.05357142857142857
3934,25,-1,0.19672131147540983
3935,26,0,
3936,27,1,0.5573770491803278
3937,28,2,0.22580645161290322
3938,29,3,0.0
3939,30,4,0.025
3940,31,5,0.030303030303030304
3941,32,6,0.0
3942,33,7,0.0
3943,34,8,0.0
3944,18,-8,0.0
3945,19,-7,0.041666666666666664
3946,20,-6,0.0
3947,21,-5,0.021739130434782608
3948,22,-4,0.06896551724137931
3949,23,-3,0.07575757575757576
3950,24,-2,0.14102564102564102
3951,25,-1,0.24358974358974358
3952,26,0,
3953,27,1,0.3375
3954,28,2,0.1232876712328767
3955,29,3,0.05970149253731343
3956,30,4,0.06779661016949153
3957,31,5,0.0
3958,32,6,0.0
3959,33,7,0.0
3960,34,8,0.0
3961,18,-8,0.0
3962,19,-7,0.0
3963,20,-6,0.0
3964,21,-5,0.0
3965,22,-4,0.05
3966,23,-3,0.017241379310344827
3967,24,-2,0.16666666666666666
3968,25,-1,0.27692307692307694
3969,26,0,
3970,27,1,0.3076923076923077
3971,28,2,0.13114754098360656
3972,29,3,0.1702127659574468
3973,30,4,0.0
3974,31,5,0.02857142857142857
3975,32,6,0.0
3976,33,7,0.0
3977,34,8,0.16666666666666666
3978,18,-8,0.0
3979,19,-7,0.0
3980,20,-6,0.029411764705882353
3981,21,-5,0.03125
3982,22,-4,0.020833333333333332
3983,23,-3,0.06349206349206349
3984,24,-2,0.14634146341463414
3985,25,-1,0.1951219512195122
3986,26,0,
3987,27,1,0.4044943820224719
3988,28,2,0.22988505747126436
3989,29,3,0.0375
3990,30,4,0.016666666666666666
3991,31,5,0.02631578947368421
3992,32,6,0.06666666666666667
3993,33,7,0.0
3994,34,8,0.0
3995,18,-8,0.0
3996,19,-7,0.0
3997,20,-6,0.0
3998,21,-5,0.0
3999,22,-4,0.034482758620689655
4000,23,-3,0.0
4001,24,-2,0.16279069767441862
4002,25,-1,0.24444444444444444
4003,26,0,
4004,27,1,0.3829787234042553
4005,28,2,0.17391304347826086
4006,29,3,0.047619047619047616
4007,30,4,0.02857142857142857
4008,31,5,0.0
4009,32,6,0.0
4010,33,7,0.0
4011,34,8,0.0
4012,18,-8,0.0
4013,19,-7,0.0625
4014,20,-6,0.0
4015,21,-5,0.0
4016,22,-4,0.05084745762711865
4017,23,-3,0.0410958904109589
4018,24,-2,0.08695652173913043
4019,25,-1,0.35714285714285715
4020,26,0,
4021,27,1,0.43209876543209874
4022,28,2,0.14634146341463414
4023,29,3,0.028169014084507043
4024,30,4,0.01639344262295082
4025,31,5,0.07692307692307693
4026,32,6,0.08695652173913043
4027,33,7,0.0
4028,34,8,0.0
4029,18,-8,0.0
4030,19,-7,0.047619047619047616
4031,20,-6,0.0
4032,21,-5,0.0
