,subject,level_1,prob,sem_bin_mean,sem_bin
62,MTK00035,2,0.19718309859154928,0.05477432480880192,2
63,MTK00035,3,0.12987012987012986,0.08048621565103531,3
64,MTK00035,4,0.21518987341772153,0.09283639885046903,4
65,MTK00035,5,0.11904761904761904,0.11374589130282402,5
66,MTK00035,6,0.2222222222222222,0.13633848167955875,6
67,MTK00035,7,0.16176470588235295,0.16831151463768698,7
68,MTK00035,8,0.15789473684210525,0.20427793885270754,8
69,MTK00035,9,0.3582089552238806,0.3248436835904916,9
70,MTK00036,0,0.18681318681318682,-0.004062281202898114,0
71,MTK00036,1,0.225,0.0347935174488359,1
72,MTK00036,2,0.1951219512195122,0.06023135222494602,2
73,MTK00036,3,0.14666666666666667,0.07672007246450945,3
74,MTK00036,4,0.0963855421686747,0.09167156182229519,4
75,MTK00036,5,0.12941176470588237,0.11272257227789272,5
76,MTK00036,6,0.23170731707317074,0.13811559034021278,6
77,MTK00036,7,0.22093023255813954,0.16349208433377116,7
78,MTK00036,8,0.35443037974683544,0.21003018372825213,8
79,MTK00036,9,0.20238095238095238,0.3152555341229719,9
80,MTK00040,0,0.2765957446808511,-0.01667957362280084,0
81,MTK00040,1,0.17647058823529413,0.032326850212282605,1
82,MTK00040,2,0.0851063829787234,0.05513990297913551,2
83,MTK00040,3,0.15555555555555556,0.07879262630428586,3
84,MTK00040,4,0.1836734693877551,0.09996503839890163,4
85,MTK00040,5,0.20634920634920634,0.11405361157197219,5
86,MTK00040,6,0.17857142857142858,0.1392018660902977,6
87,MTK00040,7,0.14893617021276595,0.16442174570901052,7
88,MTK00040,8,0.15517241379310345,0.20852429999245536,8
89,MTK00040,9,0.16666666666666666,0.32828135415911674,9
90,MTK00041,0,0.14705882352941177,-0.00851673623546958,0
91,MTK00041,1,0.18181818181818182,0.03311644385879239,1
92,MTK00041,2,0.15384615384615385,0.05769769288599491,2
93,MTK00041,3,0.23880597014925373,0.07686530752107501,3
94,MTK00041,4,0.15942028985507245,0.09697950766845183,4
95,MTK00041,5,0.16216216216216217,0.11952455652256806,5
96,MTK00041,6,0.13924050632911392,0.14283430576324463,6
97,MTK00041,7,0.19444444444444445,0.17076280606644495,7
98,MTK00041,8,0.1,0.200359637538592,8
99,MTK00041,9,0.4,0.34862180178364116,9
100,MTK00043,0,0.15789473684210525,0.0008815567642967734,0
101,MTK00043,1,0.1323529411764706,0.030812757089734077,1
102,MTK00043,2,0.08450704225352113,0.056019810338815056,2
103,MTK00043,3,0.14754098360655737,0.07572068191236919,3
104,MTK00043,4,0.11940298507462686,0.0949198855087161,4
105,MTK00043,5,0.234375,0.11609458525975545,5
106,MTK00043,6,0.17567567567567569,0.13929471946679628,6
107,MTK00043,7,0.27631578947368424,0.16880796920685542,7
108,MTK00043,8,0.15625,0.21267404705286025,8
109,MTK00043,9,0.28169014084507044,0.38517690226435664,9
110,MTK00044,0,0.15714285714285714,-0.005779951122928072,0
111,MTK00044,1,0.15492957746478872,0.0384818920018998,1
112,MTK00044,2,0.18840579710144928,0.05691262764426378,2
113,MTK00044,3,0.20588235294117646,0.07557026350072452,3
114,MTK00044,4,0.12345679012345678,0.09510660097002983,4
115,MTK00044,5,0.078125,0.11921053677797318,5
116,MTK00044,6,0.1388888888888889,0.13845396637916565,6
117,MTK00044,7,0.1780821917808219,0.1663290594632809,7
118,MTK00044,8,0.2463768115942029,0.2084122869898291,8
119,MTK00044,9,0.36507936507936506,0.34623189335284027,9
120,MTK00049,0,0.2,-0.002684180794114416,0
121,MTK00049,1,0.16666666666666666,0.034193950705230236,1
122,MTK00049,2,0.21568627450980393,0.05896658281033689,2
123,MTK00049,3,0.10526315789473684,0.08123676603039105,3
124,MTK00049,4,0.21568627450980393,0.09768058969215913,4
125,MTK00049,5,0.09259259259259259,0.11550183743238449,5
126,MTK00049,6,0.09615384615384616,0.13275425732135773,6
127,MTK00049,7,0.1694915254237288,0.16780058145523072,7
128,MTK00049,8,0.24489795918367346,0.20550532639026642,8
129,MTK00049,9,0.2127659574468085,0.35553489029407503,9
130,MTK00050,0,0.17543859649122806,-0.007434915052726865,0
131,MTK00050,1,0.22413793103448276,0.03076322992833761,1
132,MTK00050,2,0.17647058823529413,0.05527516330281893,2
133,MTK00050,3,0.15625,0.07799355611205101,3
134,MTK00050,4,0.1774193548387097,0.09511071849953044,4
135,MTK00050,5,0.11538461538461539,0.11199560637275378,5
136,MTK00050,6,0.0,,6
137,MTK00050,7,0.1346153846153846,0.16408527748925344,7
138,MTK00050,8,0.2727272727272727,0.20563071593642235,8
139,MTK00050,9,0.3333333333333333,0.3891992367365781,9
140,MTK00051,0,0.2,0.007315505156293511,0
141,MTK00051,1,0.06818181818181818,0.03530258685350418,1
142,MTK00051,2,0.08888888888888889,0.05851305183023214,2
143,MTK00051,3,0.09803921568627451,0.08035541772842407,3
144,MTK00051,4,0.17777777777777778,0.09285795968025923,4
145,MTK00051,5,0.14285714285714285,0.1142461087022509,5
146,MTK00051,6,0.1836734693877551,0.13862611684534284,6
147,MTK00051,7,0.2641509433962264,0.1610560832279069,7
148,MTK00051,8,0.20833333333333334,0.21552784293889998,8
149,MTK00051,9,0.24,0.32483067239324254,9
150,MTK00056,0,0.275,-0.018484878226776014,0
151,MTK00056,1,0.2,0.03818418607115746,1
152,MTK00056,2,0.16363636363636364,0.05885168082184262,2
153,MTK00056,3,0.10416666666666667,0.08093874752521515,3
154,MTK00056,4,0.10416666666666667,0.09540892988443375,4
155,MTK00056,5,0.0975609756097561,0.11443602479994297,5
156,MTK00056,6,0.24489795918367346,0.13818946604927382,6
157,MTK00056,7,0.10416666666666667,0.1676781326532364,7
158,MTK00056,8,0.1590909090909091,0.20028633517878397,8
159,MTK00056,9,0.325,0.3002315071912912,9
160,MTK00058,0,0.14285714285714285,-0.003966413234593347,0
161,MTK00058,1,0.09836065573770492,0.029518601795037586,1
162,MTK00058,2,0.12,0.06046423936883608,2
163,MTK00058,3,0.12903225806451613,0.07561248634010553,3
164,MTK00058,4,0.1896551724137931,0.0965106033466079,4
165,MTK00058,5,0.2,0.11891091739137967,5
166,MTK00058,6,0.16666666666666666,0.13675118535757064,6
167,MTK00058,7,0.16666666666666666,0.16841155456172097,7
168,MTK00058,8,0.1724137931034483,0.20740881711244583,8
169,MTK00058,9,0.375,0.32501988183884395,9
170,MTK00059,0,0.17857142857142858,0.0006737052637618036,0
171,MTK00059,1,0.16666666666666666,0.03983006160706282,1
172,MTK00059,2,0.11475409836065574,0.05723038209336145,2
173,MTK00059,3,0.1111111111111111,0.0788904077240399,3
174,MTK00059,4,0.2153846153846154,0.09865319888506617,4
175,MTK00059,5,0.14084507042253522,0.11997322589159012,5
176,MTK00059,6,0.2463768115942029,0.136025467339684,6
177,MTK00059,7,0.13846153846153847,0.16978135704994202,7
178,MTK00059,8,0.18032786885245902,0.20471806417812,8
179,MTK00059,9,0.3220338983050847,0.3275676502993232,9
180,MTK00061,0,0.08823529411764706,0.0004935475493160387,0
181,MTK00061,1,0.1643835616438356,0.03230011494209369,1
182,MTK00061,2,0.14,0.05549134899462972,2
183,MTK00061,3,0.2037037037037037,0.07436800680377266,3
184,MTK00061,4,0.18461538461538463,0.0966859112183253,4
185,MTK00061,5,0.14754098360655737,0.11484706981314553,5
186,MTK00061,6,0.08955223880597014,0.13469193627436957,6
187,MTK00061,7,0.23809523809523808,0.1615095486243566,7
188,MTK00061,8,0.22641509433962265,0.20673670743902525,8
189,MTK00061,9,0.3076923076923077,0.32509942203760145,9
190,MTK00062,0,0.109375,-0.0026889831226851258,0
191,MTK00062,1,0.09375,0.03571626357734203,1
192,MTK00062,2,0.23943661971830985,0.05860223599216517,2
193,MTK00062,3,0.18055555555555555,0.07643472231351413,3
194,MTK00062,4,0.25,0.09564729604650946,4
195,MTK00062,5,0.19230769230769232,0.11547911415497462,5
196,MTK00062,6,0.17391304347826086,0.1384984403848648,6
197,MTK00062,7,0.17647058823529413,0.16423573469122252,7
198,MTK00062,8,0.22727272727272727,0.20671499768892923,8
199,MTK00062,9,0.2714285714285714,0.31020906959709366,9
200,MTK00066,0,0.24193548387096775,-0.008986417045040678,0
201,MTK00066,1,0.21818181818181817,0.03240882915755113,1
202,MTK00066,2,0.16666666666666666,0.05951673198829998,2
203,MTK00066,3,0.034482758620689655,0.08066985011100769,3
204,MTK00066,4,0.21052631578947367,0.09923391975462437,4
205,MTK00066,5,0.13432835820895522,0.11696106940507889,5
206,MTK00066,6,0.19672131147540983,0.13960696260134378,6
207,MTK00066,7,0.21666666666666667,0.16357736862622774,7
208,MTK00066,8,0.10714285714285714,0.20704826215902963,8
209,MTK00066,9,0.24,0.3428060822188854,9
210,MTK00071,0,0.14583333333333334,-0.02544574302737601,0
211,MTK00071,1,0.0851063829787234,0.035860246513038874,1
212,MTK00071,2,0.16363636363636364,0.05719396968682607,2
213,MTK00071,3,0.21568627450980393,0.07876566458832134,3
214,MTK00071,4,0.24561403508771928,0.09649832333837237,4
215,MTK00071,5,0.16666666666666666,0.11201938427984715,5
216,MTK00071,6,0.06382978723404255,0.1387175371249517,6
217,MTK00071,7,0.18518518518518517,0.1607609808444977,7
218,MTK00071,8,0.2,0.20411691665649415,8
219,MTK00071,9,0.18181818181818182,0.270143436267972,9
220,MTK00073,0,0.21518987341772153,-0.004289998220937217,0
221,MTK00073,1,0.22105263157894736,0.036756327553164395,1
222,MTK00073,2,0.21176470588235294,0.057598465846644506,2
223,MTK00073,3,0.19540229885057472,0.0767513013937894,3
224,MTK00073,4,0.14285714285714285,0.09394667584162492,4
225,MTK00073,5,0.1951219512195122,0.1155511299148202,5
226,MTK00073,6,0.25,0.14043449291161128,6
227,MTK00073,7,0.21052631578947367,0.16931926179677248,7
228,MTK00073,8,0.2191780821917808,0.19858394004404545,8
229,MTK00073,9,0.2465753424657534,0.3206130721502834,9
230,MTK00075,0,0.2033898305084746,0.000228936531736205,0
231,MTK00075,1,0.234375,0.0322132399926583,1
232,MTK00075,2,0.09090909090909091,0.05726956886549791,2
233,MTK00075,3,0.1694915254237288,0.07682835385203361,3
234,MTK00075,4,0.15151515151515152,0.09687125310301781,4
235,MTK00075,5,0.1794871794871795,0.11244295431034905,5
236,MTK00075,6,0.14285714285714285,0.1395886719226837,6
237,MTK00075,7,0.16129032258064516,0.1626974806189537,7
238,MTK00075,8,0.21875,0.20544169204575674,8
239,MTK00075,9,0.2835820895522388,0.30689151663529246,9
240,MTK00076,0,0.16071428571428573,-0.008352902743758427,0
241,MTK00076,1,0.13846153846153847,0.03422326925728056,1
242,MTK00076,2,0.12903225806451613,0.05311681143939495,2
243,MTK00076,3,0.16923076923076924,0.07761543108658357,3
244,MTK00076,4,0.16666666666666666,0.09918538067075941,4
245,MTK00076,5,0.13793103448275862,0.11618482414633036,5
246,MTK00076,6,0.1111111111111111,0.13797729568822042,6
247,MTK00076,7,0.15254237288135594,0.1597764806614982,7
248,MTK00076,8,0.2698412698412698,0.2048617934479433,8
249,MTK00076,9,0.2857142857142857,0.32779157161712646,9
250,MTK00078,0,0.05357142857142857,-0.01904332358390093,0
251,MTK00078,1,0.09259259259259259,0.03440457247197628,1
252,MTK00078,2,0.15714285714285714,0.05566127733750777,2
253,MTK00078,3,0.125,0.07763313595205545,3
254,MTK00078,4,0.10606060606060606,0.09657590729849679,4
255,MTK00078,5,0.17647058823529413,0.11143319743374984,5
256,MTK00078,6,0.22448979591836735,0.13541395691308108,6
257,MTK00078,7,0.22033898305084745,0.16823858481187087,7
258,MTK00078,8,0.24561403508771928,0.2083979355437415,8
259,MTK00078,9,0.4,0.34716560194889706,9
260,MTK00079,0,0.1935483870967742,-0.00015391521931936344,0
261,MTK00079,1,0.2537313432835821,0.03536179924712462,1
262,MTK00079,2,0.07792207792207792,0.056364684676130615,2
263,MTK00079,3,0.18604651162790697,0.07537706242874265,3
264,MTK00079,4,0.25675675675675674,0.09475492097829517,4
265,MTK00079,5,0.16666666666666666,0.11543676470007215,5
266,MTK00079,6,0.20588235294117646,0.1358096163187708,6
267,MTK00079,7,0.1780821917808219,0.1652496365400461,7
268,MTK00079,8,0.19444444444444445,0.2031773669379098,8
269,MTK00079,9,0.203125,0.29858931325949156,9
270,MTK00084,0,0.26865671641791045,-0.012712684227153659,0
271,MTK00084,1,0.15384615384615385,0.03807437103241682,1
272,MTK00084,2,0.12307692307692308,0.05311441468074918,2
273,MTK00084,3,0.11764705882352941,0.07506073452532291,3
274,MTK00084,4,0.14285714285714285,0.0956905536353588,4
275,MTK00084,5,0.23684210526315788,0.11419003622399436,5
276,MTK00084,6,0.2,0.13960900796311243,6
277,MTK00084,7,0.19047619047619047,0.17118389283617338,7
278,MTK00084,8,0.14457831325301204,0.20468294496337572,8
279,MTK00084,9,0.2463768115942029,0.31250590787214394,9
280,MTK00090,0,0.18181818181818182,-0.007435735627950635,0
281,MTK00090,1,0.08064516129032258,0.03433452546596527,1
282,MTK00090,2,0.14864864864864866,0.056899496438828384,2
283,MTK00090,3,0.09523809523809523,0.07747044041752815,3
284,MTK00090,4,0.1774193548387097,0.09800088134678928,4
285,MTK00090,5,0.2153846153846154,0.11634052651269096,5
286,MTK00090,6,0.17142857142857143,0.13724029685060182,6
287,MTK00090,7,0.23880597014925373,0.16567190922796726,7
288,MTK00090,8,0.15714285714285714,0.20358603244478052,8
289,MTK00090,9,0.28378378378378377,0.31664542782874333,9
290,MTK00097,0,0.22641509433962265,0.00160277629038319,0
291,MTK00097,1,0.09523809523809523,0.03609256586059928,1
292,MTK00097,2,0.2,0.054290271177887914,2
293,MTK00097,3,0.1568627450980392,0.07720871455967426,3
294,MTK00097,4,0.18518518518518517,0.09155267104506493,4
295,MTK00097,5,0.020833333333333332,0.12590286135673523,5
296,MTK00097,6,0.07692307692307693,0.14022022113204002,6
297,MTK00097,7,0.20930232558139536,0.167366118894683,7
298,MTK00097,8,0.20454545454545456,0.20595752033922407,8
299,MTK00097,9,0.2857142857142857,0.4048747941851616,9
300,MTK00099,0,0.1956521739130435,-0.003970249725171016,0
301,MTK00099,1,0.21052631578947367,0.0335678206756711,1
302,MTK00099,2,0.23809523809523808,0.05837592072784901,2
303,MTK00099,3,0.11764705882352941,0.07624424745639165,3
304,MTK00099,4,0.1111111111111111,0.08897650614380836,4
305,MTK00099,5,0.16666666666666666,0.11788491904735565,5
306,MTK00099,6,0.22641509433962265,0.1383791466554006,6
307,MTK00099,7,0.05,0.17241225391626358,7
308,MTK00099,8,0.1702127659574468,0.20882443711161613,8
309,MTK00099,9,0.20512820512820512,0.3079876322299242,9
310,MTK00104,0,0.2033898305084746,-0.004785672005255037,0
311,MTK00104,1,0.05,0.032800725350777306,1
312,MTK00104,2,0.11290322580645161,0.05677349546125957,2
313,MTK00104,3,0.14754098360655737,0.07916778491603003,3
314,MTK00104,4,0.11864406779661017,0.09582985724721636,4
315,MTK00104,5,0.18333333333333332,0.11707095530900088,5
316,MTK00104,6,0.14035087719298245,0.13871866837143898,6
317,MTK00104,7,0.22033898305084745,0.16449743853165552,7
318,MTK00104,8,0.3148148148148148,0.20853912742698894,8
319,MTK00104,9,0.25,0.3717914734567915,9
320,MTK00105,0,0.0851063829787234,0.005634825094603002,0
321,MTK00105,1,0.13043478260869565,0.030388769693672657,1
322,MTK00105,2,0.14285714285714285,0.05294038448482752,2
323,MTK00105,3,0.13793103448275862,0.0750228688120842,3
324,MTK00105,4,0.18333333333333332,0.09712255678393623,4
325,MTK00105,5,0.23255813953488372,0.11216704845428467,5
326,MTK00105,6,0.14285714285714285,0.13921636529266834,6
327,MTK00105,7,0.10344827586206896,0.1672941322127978,7
328,MTK00105,8,0.10714285714285714,0.19950857013463974,8
329,MTK00105,9,0.42592592592592593,0.3498453310002451,9
330,MTK00106,0,0.18333333333333332,-0.01797994433648207,0
331,MTK00106,1,0.12857142857142856,0.03580140839848253,1
332,MTK00106,2,0.18461538461538463,0.056669785641133785,2
333,MTK00106,3,0.2054794520547945,0.07749547610680262,3
334,MTK00106,4,0.1016949152542373,0.098816962291797,4
335,MTK00106,5,0.13157894736842105,0.11418112218379975,5
336,MTK00106,6,0.29850746268656714,0.13906857520341873,6
337,MTK00106,7,0.13846153846153847,0.16679345733589596,7
338,MTK00106,8,0.1891891891891892,0.20215883425303868,8
339,MTK00106,9,0.1896551724137931,0.2896286343986338,9
340,MTK00109,0,0.12941176470588237,-0.013499234231527556,0
341,MTK00109,1,0.18666666666666668,0.03556234056928328,1
342,MTK00109,2,0.16883116883116883,0.05677770135494379,2
343,MTK00109,3,0.0958904109589041,0.08111580461263657,3
344,MTK00109,4,0.19444444444444445,0.09580890940768379,4
345,MTK00109,5,0.18421052631578946,0.11547895999891418,5
346,MTK00109,6,0.1891891891891892,0.14015731641224452,6
347,MTK00109,7,0.2465753424657534,0.16734577218691507,7
348,MTK00109,8,0.22972972972972974,0.2082856271196814,8
349,MTK00109,9,0.3333333333333333,0.3190237970455833,9
350,MTK00121,0,0.15384615384615385,-0.0004090636211913079,0
351,MTK00121,1,0.15151515151515152,0.03470687642693519,1
352,MTK00121,2,0.06451612903225806,0.056146192364394665,2
353,MTK00121,3,0.2153846153846154,0.07460635261876243,3
354,MTK00121,4,0.2028985507246377,0.09573129085557801,4
355,MTK00121,5,0.17647058823529413,0.11523626434306304,5
356,MTK00121,6,0.22388059701492538,0.14008356630802155,6
357,MTK00121,7,0.14473684210526316,0.1604677980596369,7
358,MTK00121,8,0.19444444444444445,0.20175788764442718,8
359,MTK00121,9,0.3090909090909091,0.31776774104903727,9
360,MTK00125,0,0.18333333333333332,-0.013183163817633282,0
361,MTK00125,1,0.19402985074626866,0.03231722331390931,1
362,MTK00125,2,0.136986301369863,0.057829640060663226,2
363,MTK00125,3,0.16417910447761194,0.07562356645410712,3
364,MTK00125,4,0.19718309859154928,0.09756763971277646,4
365,MTK00125,5,0.2857142857142857,0.11683522537350655,5
366,MTK00125,6,0.16666666666666666,0.13594568046656522,6
367,MTK00125,7,0.19047619047619047,0.16491607328255972,7
368,MTK00125,8,0.1746031746031746,0.20090713013302197,8
369,MTK00125,9,0.21052631578947367,0.29496003439029056,9
370,MTK00128,0,0.10204081632653061,-0.010041892266599461,0
371,MTK00128,1,0.06976744186046512,0.03699093436201414,1
372,MTK00128,2,0.1951219512195122,0.057502356357872486,2
373,MTK00128,3,0.23255813953488372,0.07795853167772293,3
374,MTK00128,4,0.10416666666666667,0.0946607768535614,4
375,MTK00128,5,0.1956521739130435,0.11545141620768441,5
376,MTK00128,6,0.1956521739130435,0.14120891524685752,6
377,MTK00128,7,0.15555555555555556,0.16627885614122664,7
378,MTK00128,8,0.1956521739130435,0.20475449661413828,8
379,MTK00128,9,0.17073170731707318,0.33831279831273214,9
380,MTK00131,0,0.2727272727272727,-0.00043147032459576925,0
381,MTK00131,1,0.1276595744680851,0.034621864867707096,1
382,MTK00131,2,0.18333333333333332,0.05812930010936477,2
383,MTK00131,3,0.1956521739130435,0.0772579378551907,3
384,MTK00131,4,0.13725490196078433,0.09845880206142153,4
385,MTK00131,5,0.13043478260869565,0.11389445265134175,5
386,MTK00131,6,0.19298245614035087,0.13518144867636941,6
387,MTK00131,7,0.10909090909090909,0.16148309161265692,7
388,MTK00131,8,0.17857142857142858,0.21361728012561798,8
389,MTK00131,9,0.2,0.36570278108119963,9
390,MTK00133,0,0.025,-0.01575695164501667,0
391,MTK00133,1,0.09433962264150944,0.02930273860692978,1
392,MTK00133,2,0.08163265306122448,0.05095412954688072,2
393,MTK00133,3,0.15217391304347827,0.07813590339251927,3
394,MTK00133,4,0.2391304347826087,0.09677317264405164,4
395,MTK00133,5,0.17647058823529413,0.11368368234899309,5
396,MTK00133,6,0.14035087719298245,0.13933228142559528,6
397,MTK00133,7,0.25,0.17040536925196648,7
398,MTK00133,8,0.28888888888888886,0.20972227591734666,8
399,MTK00133,9,0.18518518518518517,0.31622773259878156,9
400,MTK00137,0,0.2,-0.003827475073436896,0
401,MTK00137,1,0.17333333333333334,0.034335219802764744,1
402,MTK00137,2,0.20833333333333334,0.05723768770694733,2
403,MTK00137,3,0.24,0.07629909904466735,3
404,MTK00137,4,0.15492957746478872,0.09544484655965459,4
405,MTK00137,5,0.13043478260869565,0.11560724427302678,5
406,MTK00137,6,0.1875,0.1351397901773453,6
407,MTK00137,7,0.136986301369863,0.15892177820205688,7
408,MTK00137,8,0.1875,0.20787107944488525,8
409,MTK00137,9,0.20634920634920634,0.31965345258896166,9
410,MTK00138,0,0.10909090909090909,0.007965504754489908,0
411,MTK00138,1,0.11940298507462686,0.03729243855923414,1
412,MTK00138,2,0.21052631578947367,0.0584041935702165,2
413,MTK00138,3,0.2,0.0785888892908891,3
414,MTK00138,4,0.16176470588235295,0.09566276859153401,4
415,MTK00138,5,0.1076923076923077,0.11573469213077,5
416,MTK00138,6,0.17647058823529413,0.13653446982304254,6
417,MTK00138,7,0.24193548387096775,0.16512462496757507,7
418,MTK00138,8,0.2537313432835821,0.20980240492259755,8
419,MTK00138,9,0.3181818181818182,0.29933430325417293,9
420,MTK00143,0,0.10714285714285714,-0.0004605581828703483,0
421,MTK00143,1,0.1694915254237288,0.03174405489116907,1
422,MTK00143,2,0.19117647058823528,0.056757216270153336,2
423,MTK00143,3,0.16129032258064516,0.07699165567755699,3
424,MTK00143,4,0.16666666666666666,0.09643943878737363,4
425,MTK00143,5,0.13114754098360656,0.1141271898522973,5
426,MTK00143,6,0.16923076923076924,0.14055771990255875,6
427,MTK00143,7,0.14814814814814814,0.16557146236300468,7
428,MTK00143,8,0.22413793103448276,0.2062576928964028,8
429,MTK00143,9,0.2553191489361702,0.30756791805227596,9
430,MTK00147,0,0.09090909090909091,0.00794218589241306,0
431,MTK00147,1,0.05128205128205128,0.03676830790936947,1
432,MTK00147,2,0.10256410256410256,0.05086898058652878,2
433,MTK00147,3,0.17142857142857143,0.07707418501377106,3
434,MTK00147,4,0.20930232558139536,0.0943346263633834,4
435,MTK00147,5,0.3142857142857143,0.11688360978256572,5
436,MTK00147,6,0.09090909090909091,0.14340687915682793,6
437,MTK00147,7,0.2682926829268293,0.1699351817369461,7
438,MTK00147,8,0.17391304347826086,0.2060460951179266,8
439,MTK00147,9,0.17391304347826086,0.32864701747894287,9
440,MTK00148,0,0.08,-0.012480575125664473,0
441,MTK00148,1,0.14,0.034951567383749146,1
442,MTK00148,2,0.2413793103448276,0.05645841386701379,2
443,MTK00148,3,0.19642857142857142,0.07783637534488332,3
444,MTK00148,4,0.18181818181818182,0.09344843998551369,4
445,MTK00148,5,0.17543859649122806,0.11372705474495888,5
446,MTK00148,6,0.10526315789473684,0.1361603463689486,6
447,MTK00148,7,0.17307692307692307,0.16984346177842882,7
448,MTK00148,8,0.06818181818181818,0.21398724615573883,8
449,MTK00148,9,0.3137254901960784,0.3275950402021408,9
450,MTK00150,0,0.12195121951219512,-0.011055849865078926,0
451,MTK00150,1,0.19148936170212766,0.03171656736069255,1
452,MTK00150,2,0.2127659574468085,0.0581547599285841,2
453,MTK00150,3,0.11764705882352941,0.0789420281847318,3
454,MTK00150,4,0.13725490196078433,0.09741808686937604,4
455,MTK00150,5,0.13953488372093023,0.11940008650223415,5
456,MTK00150,6,0.10256410256410256,0.14541123062372208,6
457,MTK00150,7,0.17647058823529413,0.16402355167600843,7
458,MTK00150,8,0.21818181818181817,0.2064576173822085,8
459,MTK00150,9,0.21739130434782608,0.308917672932148,9
460,MTK00155,0,0.15789473684210525,-0.005829285403403143,0
461,MTK00155,1,0.16901408450704225,0.03571615445738038,1
462,MTK00155,2,0.19230769230769232,0.058395190785328545,2
463,MTK00155,3,0.16455696202531644,0.07782043917821004,3
464,MTK00155,4,0.14457831325301204,0.09865675556162994,4
465,MTK00155,5,0.11538461538461539,0.11440908412138621,5
466,MTK00155,6,0.1388888888888889,0.1375223994255066,6
467,MTK00155,7,0.2571428571428571,0.1708387475874689,7
468,MTK00155,8,0.2,0.21289344330628712,8
469,MTK00155,9,0.4383561643835616,0.31269525969401,9
470,MTK00156,0,0.17647058823529413,-0.006199536815984175,0
471,MTK00156,1,0.17142857142857143,0.028758773890634377,1
472,MTK00156,2,0.14285714285714285,0.05724063813686371,2
473,MTK00156,3,0.08064516129032258,0.08032908290624619,3
474,MTK00156,4,0.140625,0.09944968836175071,4
475,MTK00156,5,0.17073170731707318,0.11583846115640231,5
476,MTK00156,6,0.12162162162162163,0.13658873240152994,6
477,MTK00156,7,0.23076923076923078,0.16449189186096191,7
478,MTK00156,8,0.18461538461538463,0.2062699223558108,8
479,MTK00156,9,0.3972602739726027,0.3367761491701521,9
480,MTK00158,0,0.20588235294117646,2.0472299573676927e-05,0
481,MTK00158,1,0.25,0.03617471946697486,1
482,MTK00158,2,0.2222222222222222,0.05701548192236158,2
483,MTK00158,3,0.19444444444444445,0.07597000258309501,3
484,MTK00158,4,0.23809523809523808,0.09598505683243275,4
485,MTK00158,5,0.19480519480519481,0.1150733252366384,5
486,MTK00158,6,0.12790697674418605,0.13716096363284372,6
487,MTK00158,7,0.175,0.16589797394616262,7
488,MTK00158,8,0.2077922077922078,0.20232391636818647,8
489,MTK00158,9,0.22388059701492538,0.32496652801831566,9
490,MTK00159,0,0.1590909090909091,-0.00640518925086196,0
491,MTK00159,1,0.1875,0.03739676624536514,1
492,MTK00159,2,0.1836734693877551,0.057093595465024315,2
493,MTK00159,3,0.2916666666666667,0.07527038880756923,3
494,MTK00159,4,0.1320754716981132,0.093126366181033,4
495,MTK00159,5,0.1,0.11616704165935517,5
496,MTK00159,6,0.17307692307692307,0.13706758121649423,6
497,MTK00159,7,0.12727272727272726,0.1627105644771031,7
498,MTK00159,8,0.12195121951219512,0.21114227771759034,8
499,MTK00159,9,0.2558139534883721,0.3007028116421266,9
500,MTK00161,0,0.17857142857142858,-0.0010784117126604541,0
501,MTK00161,1,0.13725490196078433,0.0368586579071624,1
502,MTK00161,2,0.12121212121212122,0.052686518989503384,2
503,MTK00161,3,0.1111111111111111,0.07670829941829045,3
504,MTK00161,4,0.15254237288135594,0.09662197281916936,4
505,MTK00161,5,0.15,0.11619082755512661,5
506,MTK00161,6,0.1935483870967742,0.14047599087158838,6
507,MTK00161,7,0.1774193548387097,0.16786027902906592,7
508,MTK00161,8,0.14814814814814814,0.19958702474832535,8
509,MTK00161,9,0.3,0.35429203924205566,9
510,MTK00170,0,0.16,-0.0035430366842774674,0
511,MTK00170,1,0.15384615384615385,0.031668840907514095,1
512,MTK00170,2,0.10909090909090909,0.058482338984807335,2
513,MTK00170,3,0.1346153846153846,0.07560096148933683,3
514,MTK00170,4,0.10909090909090909,0.09556082884470622,4
515,MTK00170,5,0.15625,0.12245317250490188,5
516,MTK00170,6,0.1568627450980392,0.13990313559770584,6
517,MTK00170,7,0.23214285714285715,0.16280368314339563,7
518,MTK00170,8,0.24489795918367346,0.20631846288839975,8
519,MTK00170,9,0.3448275862068966,0.31262686401605605,9
520,MTK00171,0,0.12280701754385964,-0.0013848006326173032,0
521,MTK00171,1,0.15714285714285714,0.03339412808418274,1
522,MTK00171,2,0.14516129032258066,0.05969356248776118,2
523,MTK00171,3,0.2413793103448276,0.07643727426018034,3
524,MTK00171,4,0.16129032258064516,0.09865309968590737,4
525,MTK00171,5,0.16176470588235295,0.114120521328666,5
526,MTK00171,6,0.15789473684210525,0.13697838286558786,6
527,MTK00171,7,0.21311475409836064,0.17331304573095763,7
528,MTK00171,8,0.2608695652173913,0.1958023359378179,8
529,MTK00171,9,0.20588235294117646,0.2825268017394202,9
530,MTK00174,0,0.20689655172413793,-0.008261337488268813,0
531,MTK00174,1,0.03125,0.02803093008697033,1
532,MTK00174,2,0.20588235294117646,0.05470693324293409,2
533,MTK00174,3,0.10344827586206896,0.07156199465195338,3
534,MTK00174,4,0.07407407407407407,0.08891238272190094,4
