,subject,spos_bins,repeats,session,recalled,adj_rec
1973,R1620J,3.0,,2,,
1974,R1620J,4.0,,2,,
1975,R1620J,5.0,,2,,
1976,R1620J,6.0,,2,,
1977,R1620J,7.0,,2,,
1978,R1620J,8.0,,2,,
1979,R1620J,9.0,,2,,
1980,R1620J,1.0,,3,,
1981,R1620J,2.0,,3,,
1982,R1620J,3.0,,3,,
1983,R1620J,4.0,,3,,
1984,R1620J,5.0,,3,,
1985,R1620J,6.0,,3,,
1986,R1620J,7.0,,3,,
1987,R1620J,8.0,,3,,
1988,R1620J,9.0,,3,,
1989,R1620J,1.0,,4,,
1990,R1620J,2.0,,4,,
1991,R1620J,3.0,,4,,
1992,R1620J,4.0,,4,,
1993,R1620J,5.0,,4,,
1994,R1620J,6.0,,4,,
1995,R1620J,7.0,,4,,
1996,R1620J,8.0,,4,,
1997,R1620J,9.0,,4,,
1998,R1620J,1.0,,5,,
1999,R1620J,2.0,,5,,
2000,R1620J,3.0,,5,,
2001,R1620J,4.0,,5,,
2002,R1620J,5.0,,5,,
2003,R1620J,6.0,,5,,
2004,R1620J,7.0,,5,,
2005,R1620J,8.0,,5,,
2006,R1620J,9.0,,5,,
2007,R1620J,1.0,,6,,
2008,R1620J,2.0,,6,,
2009,R1620J,3.0,,6,,
2010,R1620J,4.0,,6,,
2011,R1620J,5.0,,6,,
2012,R1620J,6.0,,6,,
2013,R1620J,7.0,,6,,
2014,R1620J,8.0,,6,,
2015,R1620J,9.0,,6,,
2016,R1621E,1.0,1.0,0,0.16666666666666666,0.11962962962962959
2017,R1621E,2.0,1.0,0,0.0,0.1069074074074074
2018,R1621E,3.0,1.0,0,0.08333333333333333,0.09877777777777777
2019,R1621E,4.0,1.0,0,0.08333333333333333,0.1312546296296296
2020,R1621E,5.0,1.0,0,0.0,0.08271296296296296
2021,R1621E,6.0,1.0,0,0.0,0.08091203703703703
2022,R1621E,7.0,1.0,0,0.0,-0.10205555555555557
2023,R1621E,8.0,1.0,0,0.16666666666666666,0.1351828703703704
2024,R1621E,9.0,1.0,0,0.5,0.5177242063492064
2025,R1621E,1.0,1.0,1,0.3333333333333333,0.28629629629629627
2026,R1621E,2.0,1.0,1,0.0,0.1069074074074074
2027,R1621E,3.0,1.0,1,0.0,0.015444444444444441
2028,R1621E,4.0,1.0,1,0.0,0.04792129629629629
2029,R1621E,5.0,1.0,1,0.0,0.08271296296296296
2030,R1621E,6.0,1.0,1,0.06666666666666667,0.14757870370370368
2031,R1621E,7.0,1.0,1,0.5,0.39794444444444443
2032,R1621E,8.0,1.0,1,0.38888888888888884,0.35740509259259257
2033,R1621E,9.0,1.0,1,0.41666666666666663,0.434390873015873
2034,R1621E,1.0,,2,,
2035,R1621E,2.0,,2,,
2036,R1621E,3.0,,2,,
2037,R1621E,4.0,,2,,
2038,R1621E,5.0,,2,,
2039,R1621E,6.0,,2,,
2040,R1621E,7.0,,2,,
2041,R1621E,8.0,,2,,
2042,R1621E,9.0,,2,,
2043,R1621E,1.0,,3,,
2044,R1621E,2.0,,3,,
2045,R1621E,3.0,,3,,
2046,R1621E,4.0,,3,,
2047,R1621E,5.0,,3,,
2048,R1621E,6.0,,3,,
2049,R1621E,7.0,,3,,
2050,R1621E,8.0,,3,,
2051,R1621E,9.0,,3,,
2052,R1621E,1.0,,4,,
2053,R1621E,2.0,,4,,
2054,R1621E,3.0,,4,,
2055,R1621E,4.0,,4,,
2056,R1621E,5.0,,4,,
2057,R1621E,6.0,,4,,
2058,R1621E,7.0,,4,,
2059,R1621E,8.0,,4,,
2060,R1621E,9.0,,4,,
2061,R1621E,1.0,,5,,
2062,R1621E,2.0,,5,,
2063,R1621E,3.0,,5,,
2064,R1621E,4.0,,5,,
2065,R1621E,5.0,,5,,
2066,R1621E,6.0,,5,,
2067,R1621E,7.0,,5,,
2068,R1621E,8.0,,5,,
2069,R1621E,9.0,,5,,
2070,R1621E,1.0,,6,,
2071,R1621E,2.0,,6,,
2072,R1621E,3.0,,6,,
2073,R1621E,4.0,,6,,
2074,R1621E,5.0,,6,,
2075,R1621E,6.0,,6,,
2076,R1621E,7.0,,6,,
2077,R1621E,8.0,,6,,
2078,R1621E,9.0,,6,,
2079,R1622T,1.0,1.0,0,0.08333333333333333,0.24462962962962959
2080,R1622T,2.0,1.0,0,0.0625,0.05482407407407407
2081,R1622T,3.0,1.0,0,0.0,0.015444444444444441
2082,R1622T,4.0,1.0,0,0.125,0.0965324074074074
2083,R1622T,5.0,1.0,0,0.0,-0.16728703703703704
2084,R1622T,6.0,1.0,0,0.16666666666666666,0.07257870370370371
2085,R1622T,7.0,1.0,0,1.0,0.5979444444444444
2086,R1622T,8.0,1.0,0,0.6666666666666666,0.41296064814814815
2087,R1622T,9.0,1.0,0,1.0,0.6427242063492065
2088,R1622T,1.0,1.0,1,0.0,0.16129629629629627
2089,R1622T,2.0,1.0,1,0.16666666666666666,0.1589907407407407
2090,R1622T,3.0,1.0,1,0.08333333333333333,0.09877777777777777
2091,R1622T,4.0,1.0,1,0.1111111111111111,0.0826435185185185
2092,R1622T,5.0,1.0,1,0.5,0.33271296296296293
2093,R1622T,6.0,1.0,1,0.25,0.15591203703703704
2094,R1622T,7.0,1.0,1,0.1,-0.30205555555555563
2095,R1622T,8.0,1.0,1,0.3333333333333333,0.07962731481481483
2096,R1622T,9.0,1.0,1,0.6666666666666666,0.30939087301587304
2097,R1622T,1.0,,2,,
2098,R1622T,2.0,,2,,
2099,R1622T,3.0,,2,,
2100,R1622T,4.0,,2,,
2101,R1622T,5.0,,2,,
2102,R1622T,6.0,,2,,
2103,R1622T,7.0,,2,,
2104,R1622T,8.0,,2,,
2105,R1622T,9.0,,2,,
2106,R1622T,1.0,,3,,
2107,R1622T,2.0,,3,,
2108,R1622T,3.0,,3,,
2109,R1622T,4.0,,3,,
2110,R1622T,5.0,,3,,
2111,R1622T,6.0,,3,,
2112,R1622T,7.0,,3,,
2113,R1622T,8.0,,3,,
2114,R1622T,9.0,,3,,
2115,R1622T,1.0,,4,,
2116,R1622T,2.0,,4,,
2117,R1622T,3.0,,4,,
2118,R1622T,4.0,,4,,
2119,R1622T,5.0,,4,,
2120,R1622T,6.0,,4,,
2121,R1622T,7.0,,4,,
2122,R1622T,8.0,,4,,
2123,R1622T,9.0,,4,,
2124,R1622T,1.0,,5,,
2125,R1622T,2.0,,5,,
2126,R1622T,3.0,,5,,
2127,R1622T,4.0,,5,,
2128,R1622T,5.0,,5,,
2129,R1622T,6.0,,5,,
2130,R1622T,7.0,,5,,
2131,R1622T,8.0,,5,,
2132,R1622T,9.0,,5,,
2133,R1622T,1.0,,6,,
2134,R1622T,2.0,,6,,
2135,R1622T,3.0,,6,,
2136,R1622T,4.0,,6,,
2137,R1622T,5.0,,6,,
2138,R1622T,6.0,,6,,
2139,R1622T,7.0,,6,,
2140,R1622T,8.0,,6,,
2141,R1622T,9.0,,6,,
2142,R1624E,1.0,,0,,
2143,R1624E,2.0,,0,,
2144,R1624E,3.0,,0,,
2145,R1624E,4.0,,0,,
2146,R1624E,5.0,,0,,
2147,R1624E,6.0,,0,,
2148,R1624E,7.0,,0,,
2149,R1624E,8.0,,0,,
2150,R1624E,9.0,,0,,
2151,R1624E,1.0,1.0,1,0.25,0.08629629629629629
2152,R1624E,2.0,1.0,1,0.6666666666666666,0.3256574074074074
2153,R1624E,3.0,1.0,1,0.1,-0.12830555555555553
2154,R1624E,4.0,1.0,1,0.3333333333333333,0.027087962962962953
2155,R1624E,5.0,1.0,1,0.4222222222222222,0.2535462962962963
2156,R1624E,6.0,1.0,1,0.0,-0.014226851851851838
2157,R1624E,7.0,1.0,1,0.6666666666666666,0.46044444444444443
2158,R1624E,8.0,1.0,1,0.3333333333333333,0.22337731481481485
2159,R1624E,9.0,1.0,1,0.125,0.31980753968253967
2160,R1624E,1.0,1.0,2,0.41666666666666663,0.25296296296296295
2161,R1624E,2.0,1.0,2,0.25,-0.09100925925925923
2162,R1624E,3.0,1.0,2,0.41666666666666663,0.1883611111111111
2163,R1624E,4.0,1.0,2,0.5,0.19375462962962964
2164,R1624E,5.0,1.0,2,0.25,0.08132407407407408
2165,R1624E,6.0,1.0,2,0.16666666666666666,0.15243981481481483
2166,R1624E,7.0,1.0,2,0.16666666666666666,-0.03955555555555554
2167,R1624E,8.0,1.0,2,0.20833333333333331,0.09837731481481485
2168,R1624E,9.0,1.0,2,0.5,0.6948075396825397
2169,R1624E,1.0,1.0,3,0.4666666666666666,0.3029629629629629
2170,R1624E,2.0,1.0,3,0.20833333333333331,-0.13267592592592592
2171,R1624E,3.0,1.0,3,0.375,0.14669444444444446
2172,R1624E,4.0,1.0,3,0.625,0.31875462962962964
2173,R1624E,5.0,1.0,3,0.3333333333333333,0.1646574074074074
2174,R1624E,6.0,1.0,3,0.2222222222222222,0.20799537037037036
2175,R1624E,7.0,1.0,3,0.25,0.043777777777777804
2176,R1624E,8.0,1.0,3,0.5,0.39004398148148156
2177,R1624E,9.0,1.0,3,0.5,0.6948075396825397
2178,R1624E,1.0,1.0,4,0.3333333333333333,0.1696296296296296
2179,R1624E,2.0,1.0,4,0.6666666666666666,0.3256574074074074
2180,R1624E,3.0,1.0,4,0.25,0.02169444444444446
2181,R1624E,4.0,1.0,4,0.125,-0.18124537037037036
2182,R1624E,5.0,1.0,4,0.0,-0.16867592592592592
2183,R1624E,6.0,1.0,4,0.125,0.11077314814814816
2184,R1624E,7.0,1.0,4,0.3333333333333333,0.12711111111111112
2185,R1624E,8.0,1.0,4,0.3833333333333333,0.27337731481481486
2186,R1624E,9.0,1.0,4,0.0,0.19480753968253967
2187,R1624E,1.0,,5,,
2188,R1624E,2.0,,5,,
2189,R1624E,3.0,,5,,
2190,R1624E,4.0,,5,,
2191,R1624E,5.0,,5,,
2192,R1624E,6.0,,5,,
2193,R1624E,7.0,,5,,
2194,R1624E,8.0,,5,,
2195,R1624E,9.0,,5,,
2196,R1624E,1.0,,6,,
2197,R1624E,2.0,,6,,
2198,R1624E,3.0,,6,,
2199,R1624E,4.0,,6,,
2200,R1624E,5.0,,6,,
2201,R1624E,6.0,,6,,
2202,R1624E,7.0,,6,,
2203,R1624E,8.0,,6,,
2204,R1624E,9.0,,6,,
2205,R1625T,1.0,1.0,0,0.0,0.20296296296296293
2206,R1625T,2.0,1.0,0,0.0,0.1069074074074074
2207,R1625T,3.0,1.0,0,0.0,0.057111111111111106
2208,R1625T,4.0,1.0,0,0.125,0.15208796296296295
2209,R1625T,5.0,1.0,0,0.0,0.08271296296296296
2210,R1625T,6.0,1.0,0,0.0,-0.010754629629629628
2211,R1625T,7.0,1.0,0,0.125,0.16044444444444445
2212,R1625T,8.0,1.0,0,0.14583333333333331,0.2942106481481481
2213,R1625T,9.0,1.0,0,1.0,0.809390873015873
2214,R1625T,1.0,,1,,
2215,R1625T,2.0,,1,,
2216,R1625T,3.0,,1,,
2217,R1625T,4.0,,1,,
2218,R1625T,5.0,,1,,
2219,R1625T,6.0,,1,,
2220,R1625T,7.0,,1,,
2221,R1625T,8.0,,1,,
2222,R1625T,9.0,,1,,
2223,R1625T,1.0,,2,,
2224,R1625T,2.0,,2,,
2225,R1625T,3.0,,2,,
2226,R1625T,4.0,,2,,
2227,R1625T,5.0,,2,,
2228,R1625T,6.0,,2,,
2229,R1625T,7.0,,2,,
2230,R1625T,8.0,,2,,
2231,R1625T,9.0,,2,,
2232,R1625T,1.0,1.0,3,0.0,0.20296296296296293
2233,R1625T,2.0,1.0,3,0.0,0.1069074074074074
2234,R1625T,3.0,1.0,3,0.0,0.057111111111111106
2235,R1625T,4.0,1.0,3,0.0,0.027087962962962953
2236,R1625T,5.0,1.0,3,0.0,0.08271296296296296
2237,R1625T,6.0,1.0,3,0.25,0.23924537037037036
2238,R1625T,7.0,1.0,3,0.1,0.13544444444444442
2239,R1625T,8.0,1.0,3,0.05,0.19837731481481485
2240,R1625T,9.0,1.0,3,0.3333333333333333,0.14272420634920635
2241,R1625T,1.0,,4,,
2242,R1625T,2.0,,4,,
2243,R1625T,3.0,,4,,
2244,R1625T,4.0,,4,,
2245,R1625T,5.0,,4,,
2246,R1625T,6.0,,4,,
2247,R1625T,7.0,,4,,
2248,R1625T,8.0,,4,,
2249,R1625T,9.0,,4,,
2250,R1625T,1.0,,5,,
2251,R1625T,2.0,,5,,
2252,R1625T,3.0,,5,,
2253,R1625T,4.0,,5,,
2254,R1625T,5.0,,5,,
2255,R1625T,6.0,,5,,
2256,R1625T,7.0,,5,,
2257,R1625T,8.0,,5,,
2258,R1625T,9.0,,5,,
2259,R1625T,1.0,,6,,
2260,R1625T,2.0,,6,,
2261,R1625T,3.0,,6,,
2262,R1625T,4.0,,6,,
2263,R1625T,5.0,,6,,
2264,R1625T,6.0,,6,,
2265,R1625T,7.0,,6,,
2266,R1625T,8.0,,6,,
2267,R1625T,9.0,,6,,
2268,R1627T,1.0,,0,,
2269,R1627T,2.0,,0,,
2270,R1627T,3.0,,0,,
2271,R1627T,4.0,,0,,
2272,R1627T,5.0,,0,,
2273,R1627T,6.0,,0,,
2274,R1627T,7.0,,0,,
2275,R1627T,8.0,,0,,
2276,R1627T,9.0,,0,,
2277,R1627T,1.0,1.0,1,0.2222222222222222,0.20296296296296293
2278,R1627T,2.0,1.0,1,0.3666666666666667,0.1069074074074074
2279,R1627T,3.0,1.0,1,0.6,0.05711111111111111
2280,R1627T,4.0,1.0,1,0.125,0.08958796296296295
2281,R1627T,5.0,1.0,1,0.2222222222222222,0.08271296296296296
2282,R1627T,6.0,1.0,1,0.3333333333333333,0.11424537037037036
2283,R1627T,7.0,1.0,1,0.0,0.14794444444444443
2284,R1627T,8.0,1.0,1,0.125,0.2462939814814815
2285,R1627T,9.0,1.0,1,0.0,0.47605753968253967
2286,R1627T,1.0,,2,,
2287,R1627T,2.0,,2,,
2288,R1627T,3.0,,2,,
2289,R1627T,4.0,,2,,
2290,R1627T,5.0,,2,,
2291,R1627T,6.0,,2,,
2292,R1627T,7.0,,2,,
2293,R1627T,8.0,,2,,
2294,R1627T,9.0,,2,,
2295,R1627T,1.0,,3,,
2296,R1627T,2.0,,3,,
2297,R1627T,3.0,,3,,
2298,R1627T,4.0,,3,,
2299,R1627T,5.0,,3,,
2300,R1627T,6.0,,3,,
2301,R1627T,7.0,,3,,
2302,R1627T,8.0,,3,,
2303,R1627T,9.0,,3,,
2304,R1627T,1.0,,4,,
2305,R1627T,2.0,,4,,
2306,R1627T,3.0,,4,,
2307,R1627T,4.0,,4,,
2308,R1627T,5.0,,4,,
2309,R1627T,6.0,,4,,
2310,R1627T,7.0,,4,,
2311,R1627T,8.0,,4,,
2312,R1627T,9.0,,4,,
2313,R1627T,1.0,,5,,
2314,R1627T,2.0,,5,,
2315,R1627T,3.0,,5,,
2316,R1627T,4.0,,5,,
2317,R1627T,5.0,,5,,
2318,R1627T,6.0,,5,,
2319,R1627T,7.0,,5,,
2320,R1627T,8.0,,5,,
2321,R1627T,9.0,,5,,
2322,R1627T,1.0,,6,,
2323,R1627T,2.0,,6,,
2324,R1627T,3.0,,6,,
2325,R1627T,4.0,,6,,
2326,R1627T,5.0,,6,,
2327,R1627T,6.0,,6,,
2328,R1627T,7.0,,6,,
2329,R1627T,8.0,,6,,
2330,R1627T,9.0,,6,,
2331,R1628E,1.0,1.0,0,0.16666666666666666,0.2196296296296296
2332,R1628E,2.0,1.0,0,0.0,0.06524074074074074
2333,R1628E,3.0,1.0,0,0.0,0.057111111111111106
2334,R1628E,4.0,1.0,0,0.3333333333333333,0.25625462962962964
2335,R1628E,5.0,1.0,0,0.1111111111111111,0.1382685185185185
2336,R1628E,6.0,1.0,0,0.0,0.11424537037037037
2337,R1628E,7.0,1.0,0,0.5,0.33544444444444443
2338,R1628E,8.0,1.0,0,0.16666666666666666,0.3296273148148148
2339,R1628E,9.0,1.0,0,0.6333333333333333,0.6677242063492064
2340,R1628E,1.0,1.0,1,0.13333333333333333,0.18629629629629627
2341,R1628E,2.0,1.0,1,0.08333333333333333,0.14857407407407408
2342,R1628E,3.0,1.0,1,0.0,0.057111111111111106
2343,R1628E,4.0,1.0,1,0.0,-0.0770787037037037
2344,R1628E,5.0,1.0,1,0.0,0.027157407407407408
2345,R1628E,6.0,1.0,1,0.0,0.11424537037037037
2346,R1628E,7.0,1.0,1,0.125,-0.039555555555555566
2347,R1628E,8.0,1.0,1,0.0,0.16296064814814815
2348,R1628E,9.0,1.0,1,0.25,0.284390873015873
2349,R1628E,1.0,,2,,
2350,R1628E,2.0,,2,,
2351,R1628E,3.0,,2,,
2352,R1628E,4.0,,2,,
2353,R1628E,5.0,,2,,
2354,R1628E,6.0,,2,,
2355,R1628E,7.0,,2,,
2356,R1628E,8.0,,2,,
2357,R1628E,9.0,,2,,
2358,R1628E,1.0,,3,,
2359,R1628E,2.0,,3,,
2360,R1628E,3.0,,3,,
2361,R1628E,4.0,,3,,
2362,R1628E,5.0,,3,,
2363,R1628E,6.0,,3,,
2364,R1628E,7.0,,3,,
2365,R1628E,8.0,,3,,
2366,R1628E,9.0,,3,,
2367,R1628E,1.0,,4,,
2368,R1628E,2.0,,4,,
2369,R1628E,3.0,,4,,
2370,R1628E,4.0,,4,,
2371,R1628E,5.0,,4,,
2372,R1628E,6.0,,4,,
2373,R1628E,7.0,,4,,
2374,R1628E,8.0,,4,,
2375,R1628E,9.0,,4,,
2376,R1628E,1.0,,5,,
2377,R1628E,2.0,,5,,
2378,R1628E,3.0,,5,,
2379,R1628E,4.0,,5,,
2380,R1628E,5.0,,5,,
2381,R1628E,6.0,,5,,
2382,R1628E,7.0,,5,,
2383,R1628E,8.0,,5,,
2384,R1628E,9.0,,5,,
2385,R1628E,1.0,,6,,
2386,R1628E,2.0,,6,,
2387,R1628E,3.0,,6,,
2388,R1628E,4.0,,6,,
2389,R1628E,5.0,,6,,
2390,R1628E,6.0,,6,,
2391,R1628E,7.0,,6,,
2392,R1628E,8.0,,6,,
2393,R1628E,9.0,,6,,
2394,R1630E,1.0,1.0,0,0.0,0.16129629629629627
2395,R1630E,2.0,1.0,0,0.18333333333333335,0.19857407407407407
2396,R1630E,3.0,1.0,0,0.25,0.1821111111111111
2397,R1630E,4.0,1.0,0,0.0,-0.03541203703703705
2398,R1630E,5.0,1.0,0,0.0,-0.0006203703703703684
2399,R1630E,6.0,1.0,0,0.3333333333333333,0.28091203703703704
2400,R1630E,7.0,1.0,0,0.16666666666666666,0.10627777777777778
2401,R1630E,8.0,1.0,0,0.375,0.1525439814814815
2402,R1630E,9.0,1.0,0,1.0,0.4760575396825397
2403,R1630E,1.0,1.0,1,0.08333333333333333,0.24462962962962959
2404,R1630E,2.0,1.0,1,0.0,0.015240740740740721
2405,R1630E,3.0,1.0,1,0.0,-0.06788888888888889
2406,R1630E,4.0,1.0,1,0.25,0.21458796296296295
2407,R1630E,5.0,1.0,1,0.16666666666666666,0.1660462962962963
2408,R1630E,6.0,1.0,1,0.0,-0.052421296296296285
2409,R1630E,7.0,1.0,1,0.25,0.18961111111111112
2410,R1630E,8.0,1.0,1,0.5625,0.3400439814814815
2411,R1630E,9.0,1.0,1,1.0,0.4760575396825397
2412,R1630E,1.0,,2,,
2413,R1630E,2.0,,2,,
2414,R1630E,3.0,,2,,
2415,R1630E,4.0,,2,,
2416,R1630E,5.0,,2,,
2417,R1630E,6.0,,2,,
2418,R1630E,7.0,,2,,
2419,R1630E,8.0,,2,,
2420,R1630E,9.0,,2,,
2421,R1630E,1.0,,3,,
2422,R1630E,2.0,,3,,
2423,R1630E,3.0,,3,,
2424,R1630E,4.0,,3,,
2425,R1630E,5.0,,3,,
2426,R1630E,6.0,,3,,
2427,R1630E,7.0,,3,,
2428,R1630E,8.0,,3,,
2429,R1630E,9.0,,3,,
2430,R1630E,1.0,,4,,
2431,R1630E,2.0,,4,,
2432,R1630E,3.0,,4,,
2433,R1630E,4.0,,4,,
2434,R1630E,5.0,,4,,
2435,R1630E,6.0,,4,,
2436,R1630E,7.0,,4,,
2437,R1630E,8.0,,4,,
2438,R1630E,9.0,,4,,
2439,R1630E,1.0,,5,,
2440,R1630E,2.0,,5,,
2441,R1630E,3.0,,5,,
2442,R1630E,4.0,,5,,
2443,R1630E,5.0,,5,,
2444,R1630E,6.0,,5,,
2445,R1630E,7.0,,5,,
2446,R1630E,8.0,,5,,
2447,R1630E,9.0,,5,,
2448,R1630E,1.0,,6,,
2449,R1630E,2.0,,6,,
2450,R1630E,3.0,,6,,
2451,R1630E,4.0,,6,,
2452,R1630E,5.0,,6,,
2453,R1630E,6.0,,6,,
2454,R1630E,7.0,,6,,
2455,R1630E,8.0,,6,,
2456,R1630E,9.0,,6,,
2457,R1632E,1.0,1.0,0,0.0,0.20296296296296293
2458,R1632E,2.0,1.0,0,0.275,0.1444074074074074
2459,R1632E,3.0,1.0,0,0.0,-0.026222222222222223
2460,R1632E,4.0,1.0,0,0.0,-0.05856018518518519
2461,R1632E,5.0,1.0,0,0.0,0.04937962962962963
2462,R1632E,6.0,1.0,0,1.0,0.743875
2463,R1632E,7.0,1.0,0,0.0,0.14794444444444443
2464,R1632E,8.0,1.0,0,0.08333333333333333,0.24166435185185187
2465,R1632E,9.0,1.0,0,0.16666666666666666,0.19827976190476185
2466,R1632E,1.0,1.0,1,0.0,0.20296296296296293
2467,R1632E,2.0,1.0,1,0.0625,-0.06809259259259262
2468,R1632E,3.0,1.0,1,0.25,0.22377777777777777
2469,R1632E,4.0,1.0,1,0.4444444444444444,0.38588425925925923
2470,R1632E,5.0,1.0,1,0.1,0.14937962962962964
2471,R1632E,6.0,1.0,1,0.1111111111111111,-0.14501388888888894
2472,R1632E,7.0,1.0,1,0.0,0.14794444444444443
2473,R1632E,8.0,1.0,1,0.125,0.2833310185185185
2474,R1632E,9.0,1.0,1,1.0,1.0316130952380953
2475,R1632E,1.0,1.0,2,0.0,0.20296296296296293
2476,R1632E,2.0,1.0,2,0.375,0.24440740740740738
2477,R1632E,3.0,1.0,2,0.0,-0.026222222222222223
2478,R1632E,4.0,1.0,2,0.0,-0.05856018518518519
2479,R1632E,5.0,1.0,2,0.0,0.04937962962962963
2480,R1632E,6.0,1.0,2,0.0,-0.25612500000000005
2481,R1632E,7.0,1.0,2,0.0,0.14794444444444443
2482,R1632E,8.0,1.0,2,0.05555555555555555,0.21388657407407408
2483,R1632E,9.0,1.0,2,0.16666666666666666,0.19827976190476185
2484,R1632E,1.0,,3,,
2485,R1632E,2.0,,3,,
2486,R1632E,3.0,,3,,
2487,R1632E,4.0,,3,,
2488,R1632E,5.0,,3,,
2489,R1632E,6.0,,3,,
2490,R1632E,7.0,,3,,
2491,R1632E,8.0,,3,,
2492,R1632E,9.0,,3,,
2493,R1632E,1.0,,4,,
2494,R1632E,2.0,,4,,
2495,R1632E,3.0,,4,,
2496,R1632E,4.0,,4,,
2497,R1632E,5.0,,4,,
2498,R1632E,6.0,,4,,
2499,R1632E,7.0,,4,,
2500,R1632E,8.0,,4,,
2501,R1632E,9.0,,4,,
2502,R1632E,1.0,,5,,
2503,R1632E,2.0,,5,,
2504,R1632E,3.0,,5,,
2505,R1632E,4.0,,5,,
2506,R1632E,5.0,,5,,
2507,R1632E,6.0,,5,,
2508,R1632E,7.0,,5,,
2509,R1632E,8.0,,5,,
2510,R1632E,9.0,,5,,
2511,R1632E,1.0,,6,,
2512,R1632E,2.0,,6,,
2513,R1632E,3.0,,6,,
2514,R1632E,4.0,,6,,
2515,R1632E,5.0,,6,,
2516,R1632E,6.0,,6,,
2517,R1632E,7.0,,6,,
2518,R1632E,8.0,,6,,
2519,R1632E,9.0,,6,,
2520,R1633J,1.0,1.0,0,0.0,0.03629629629629627
2521,R1633J,2.0,1.0,0,0.08333333333333333,0.07218518518518519
2522,R1633J,3.0,1.0,0,0.0,0.057111111111111106
2523,R1633J,4.0,1.0,0,0.0,0.08958796296296295
2524,R1633J,5.0,1.0,0,0.08333333333333333,0.1382685185185185
2525,R1633J,6.0,1.0,0,0.16666666666666666,0.1512824074074074
2526,R1633J,7.0,1.0,0,0.25,0.3146111111111111
2527,R1633J,8.0,1.0,0,0.3333333333333333,0.11434953703703707
2528,R1633J,9.0,1.0,0,0.25,0.1705019841269842
2529,R1633J,1.0,1.0,1,0.5,0.5362962962962963
2530,R1633J,2.0,1.0,1,0.14583333333333331,0.13468518518518519
2531,R1633J,3.0,1.0,1,0.0,0.057111111111111106
2532,R1633J,4.0,1.0,1,0.0,0.08958796296296295
2533,R1633J,5.0,1.0,1,0.0,0.054935185185185184
2534,R1633J,6.0,1.0,1,0.0,-0.01538425925925925
2535,R1633J,7.0,1.0,1,0.0,0.0646111111111111
2536,R1633J,8.0,1.0,1,0.5625,0.3435162037037037
2537,R1633J,9.0,1.0,1,0.6666666666666666,0.5871686507936509
2538,R1633J,1.0,1.0,2,0.0,0.03629629629629627
2539,R1633J,2.0,1.0,2,0.125,0.11385185185185186
2540,R1633J,3.0,1.0,2,0.0,0.057111111111111106
2541,R1633J,4.0,1.0,2,0.0,0.08958796296296295
2542,R1633J,5.0,1.0,2,0.0,0.054935185185185184
2543,R1633J,6.0,1.0,2,0.2222222222222222,0.20683796296296297
2544,R1633J,7.0,1.0,2,0.0,0.0646111111111111
2545,R1633J,8.0,1.0,2,0.5,0.2810162037037037
2546,R1633J,9.0,1.0,2,0.75,0.6705019841269841
2547,R1633J,1.0,,3,,
2548,R1633J,2.0,,3,,
2549,R1633J,3.0,,3,,
2550,R1633J,4.0,,3,,
2551,R1633J,5.0,,3,,
2552,R1633J,6.0,,3,,
2553,R1633J,7.0,,3,,
2554,R1633J,8.0,,3,,
2555,R1633J,9.0,,3,,
2556,R1633J,1.0,,4,,
2557,R1633J,2.0,,4,,
2558,R1633J,3.0,,4,,
2559,R1633J,4.0,,4,,
2560,R1633J,5.0,,4,,
2561,R1633J,6.0,,4,,
2562,R1633J,7.0,,4,,
2563,R1633J,8.0,,4,,
2564,R1633J,9.0,,4,,
2565,R1633J,1.0,,5,,
2566,R1633J,2.0,,5,,
2567,R1633J,3.0,,5,,
2568,R1633J,4.0,,5,,
2569,R1633J,5.0,,5,,
2570,R1633J,6.0,,5,,
2571,R1633J,7.0,,5,,
2572,R1633J,8.0,,5,,
2573,R1633J,9.0,,5,,
2574,R1633J,1.0,,6,,
2575,R1633J,2.0,,6,,
2576,R1633J,3.0,,6,,
2577,R1633J,4.0,,6,,
2578,R1633J,5.0,,6,,
2579,R1633J,6.0,,6,,
2580,R1633J,7.0,,6,,
2581,R1633J,8.0,,6,,
2582,R1633J,9.0,,6,,
2583,R1635T,1.0,1.0,0,0.25,0.20296296296296293
2584,R1635T,2.0,1.0,0,0.08333333333333333,0.1069074074074074
2585,R1635T,3.0,1.0,0,0.0,0.057111111111111106
2586,R1635T,4.0,1.0,0,0.0,0.08958796296296295
2587,R1635T,5.0,1.0,0,0.08333333333333333,0.08271296296296296
2588,R1635T,6.0,1.0,0,0.3333333333333333,0.11424537037037036
2589,R1635T,7.0,1.0,0,0.0,0.14794444444444443
2590,R1635T,8.0,1.0,0,0.5,0.24629398148148152
2591,R1635T,9.0,1.0,0,0.16666666666666666,0.4760575396825396
2592,R1635T,1.0,,1,,
2593,R1635T,2.0,,1,,
2594,R1635T,3.0,,1,,
2595,R1635T,4.0,,1,,
2596,R1635T,5.0,,1,,
2597,R1635T,6.0,,1,,
2598,R1635T,7.0,,1,,
2599,R1635T,8.0,,1,,
2600,R1635T,9.0,,1,,
2601,R1635T,1.0,,2,,
2602,R1635T,2.0,,2,,
2603,R1635T,3.0,,2,,
2604,R1635T,4.0,,2,,
2605,R1635T,5.0,,2,,
2606,R1635T,6.0,,2,,
2607,R1635T,7.0,,2,,
2608,R1635T,8.0,,2,,
2609,R1635T,9.0,,2,,
